id,goals,non_penalty_goals,shot,shot_on_target,tot_shot_dist,fk,pk,att_pk,xg,npxg,goals_minus_xg,non_penalty_goals_minus_npxg,non_pen_shots,season,comp
a2b105e0,0,0,15,5,297,1,0,0,1,1,-1,-1,15,21,ENG
a3b03921,8,8,22,12,302,0,0,1,4,3,3,4,21,21,ENG
a4ac4b8f,1,1,15,3,199,0,0,0,1,1,0,0,15,21,ENG
a4fe8cda,0,0,1,0,10,0,0,0,0,0,0,0,1,21,ENG
a53649b7,2,2,12,5,153,0,0,0,1,1,0,0,12,21,ENG
a58bb1e1,11,11,38,19,710,7,0,0,5,5,5,5,38,21,ENG
a67a09fb,0,0,4,0,109,0,0,0,0,0,0,0,4,21,ENG
a712ca2b,2,2,3,2,28,0,0,0,0,0,1,1,3,21,ENG
a7588cdc,0,0,1,0,10,0,0,0,0,0,0,0,1,21,ENG
a8748947,1,1,12,4,252,0,0,0,0,0,0,0,12,21,ENG
a9142dc3,0,0,1,0,30,0,0,0,0,0,0,0,1,21,ENG
aa54ec6f,0,0,2,0,43,0,0,0,0,0,0,0,2,21,ENG
aa6f2f2c,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
aa849a12,8,8,45,19,702,1,0,0,5,5,2,2,45,21,ENG
ab070c55,10,10,71,33,887,0,0,0,8,8,1,1,71,21,ENG
ab13a5aa,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
ab4b3e35,1,1,6,2,135,0,0,0,0,0,0,0,6,21,ENG
ab651565,2,2,45,13,832,0,0,0,3,3,-1,-1,45,21,ENG
ab7d7882,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
abe66106,1,1,21,9,428,4,0,0,1,1,0,0,21,21,ENG
ac05f970,10,10,63,22,844,0,0,0,12,12,-2,-2,63,21,ENG
ac861941,0,0,14,2,310,8,0,0,1,1,-1,-1,14,21,ENG
ad1f61f3,1,1,7,2,130,0,0,0,0,0,0,0,7,21,ENG
ae0a7ddf,0,0,2,0,43,0,0,0,0,0,0,0,2,21,ENG
ae4fc6a4,4,4,37,13,802,4,0,0,2,2,1,1,37,21,ENG
ae5019e6,2,2,17,7,222,0,0,0,1,1,0,0,17,21,ENG
aed3a70f,14,13,95,43,1301,0,1,2,14,13,0,0,93,21,ENG
af341b88,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
af69e7f0,1,1,8,2,175,1,0,0,0,0,0,0,8,21,ENG
b04ee927,11,7,61,23,1409,10,4,4,7,4,3,2,57,21,ENG
b0b4fd3e,6,6,50,17,850,2,0,0,4,4,1,1,50,21,ENG
b217ef29,1,1,5,2,36,0,0,0,0,0,0,0,5,21,ENG
b28bbd58,1,1,36,11,813,4,0,0,2,2,-1,-1,36,21,ENG
b2bc3b1f,11,9,58,18,980,0,2,2,8,6,2,2,56,21,ENG
b2d31e83,1,1,17,6,244,0,0,0,1,1,0,0,17,21,ENG
b2ee9d2c,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
b2f9c73e,0,0,1,0,23,0,0,0,0,0,0,0,1,21,ENG
b400bde0,10,10,69,28,1000,3,0,1,11,10,-1,0,68,21,ENG
b561db50,4,4,26,10,421,0,0,0,2,2,1,1,26,21,ENG
b581987a,1,1,14,2,200,0,0,0,0,0,0,0,14,21,ENG
b63e789d,0,0,17,5,418,0,0,0,0,0,0,0,17,21,ENG
b66315ae,9,9,55,16,753,0,0,0,8,8,0,0,55,21,ENG
b827d5b3,1,1,21,9,445,0,0,0,1,1,0,0,21,21,ENG
b853e0ad,1,1,25,7,602,0,0,0,1,1,0,0,25,21,ENG
b937e490,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
b98570d1,0,0,5,0,99,0,0,0,0,0,0,0,5,21,ENG
b9fbae28,0,0,10,3,213,0,0,0,0,0,0,0,10,21,ENG
ba115a40,3,3,25,11,255,0,0,0,2,2,0,0,25,21,ENG
bb5fbd2b,2,2,22,4,374,1,0,0,1,1,0,0,22,21,ENG
bba30585,1,1,8,3,139,0,0,0,0,0,0,0,8,21,ENG
bc0bfc64,3,2,20,7,286,0,1,1,4,3,-1,-1,19,21,ENG
bc7dc64d,5,5,61,20,982,1,0,0,6,6,-1,-1,61,21,ENG
bd6351cd,2,2,35,11,787,0,0,0,1,1,0,0,35,21,ENG
bd8a7d05,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
bf3aeb61,0,0,2,0,48,1,0,0,0,0,0,0,2,21,ENG
bf8fad51,1,1,5,1,39,0,0,0,1,1,0,0,5,21,ENG
bfae110f,0,0,1,1,12,0,0,0,0,0,0,0,1,21,ENG
c0027d2d,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
c0398aca,0,0,15,3,285,0,0,0,1,1,-1,-1,15,21,ENG
c0617e2b,0,0,13,2,282,1,0,0,0,0,0,0,13,21,ENG
c067631c,1,1,4,2,59,0,0,0,0,0,0,0,4,21,ENG
c0e27d1a,1,1,15,2,285,3,0,0,0,0,0,0,15,21,ENG
c17bfb65,4,3,43,19,662,0,1,1,5,4,-1,-1,42,21,ENG
c2731c10,2,2,29,7,638,0,0,0,1,1,0,0,29,21,ENG
c2dfedeb,0,0,8,2,200,0,0,0,0,0,0,0,8,21,ENG
c2f9d19f,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
c3e39f12,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
c40b6180,1,1,25,7,345,0,0,0,2,2,-1,-1,25,21,ENG
c47541e0,7,7,64,23,1068,2,0,0,6,6,0,0,64,21,ENG
c596fcb0,12,8,45,16,603,0,4,4,12,9,0,-1,41,21,ENG
c5b7c315,3,3,16,6,203,0,0,0,1,1,1,1,16,21,ENG
c5bdb6e3,0,0,1,0,12,0,0,0,0,0,0,0,1,21,ENG
c684d3c9,1,1,3,1,23,0,0,0,0,0,0,0,3,21,ENG
c691bfe2,11,11,94,34,1287,0,0,0,14,14,-3,-3,94,21,ENG
c7170b46,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
c73ada83,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
c81d773d,0,0,18,5,189,0,0,0,1,1,-1,-1,18,21,ENG
c8aa95da,1,0,11,4,305,3,1,1,1,0,0,0,10,21,ENG
c908a1bc,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
c92e1a31,12,12,58,24,1020,1,0,1,8,7,3,4,57,21,ENG
c931d9f9,3,3,17,6,292,0,0,0,2,2,0,0,17,21,ENG
c951a6df,0,0,16,2,326,0,0,0,0,0,0,0,16,21,ENG
ca22ccb0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
ca2bc3df,0,0,1,1,32,0,0,0,0,0,0,0,1,21,ENG
caa1a7f0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
cc2d7ad5,0,0,3,2,70,0,0,0,0,0,0,0,3,21,ENG
cc700722,0,0,7,2,156,0,0,0,0,0,0,0,7,21,ENG
cc70a1d5,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
cd1acf9d,2,2,55,12,1369,18,0,0,2,2,0,0,55,21,ENG
cde3309f,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
ce4246f5,5,5,27,12,361,0,0,0,2,2,3,3,27,21,ENG
ce5143da,6,6,34,15,445,0,0,1,6,5,0,0,33,21,ENG
cea4ee8f,0,0,12,4,184,0,0,0,2,2,-2,-2,12,21,ENG
cee31595,0,0,6,0,127,0,0,0,0,0,0,0,6,21,ENG
d0042ab9,1,1,5,3,59,0,0,0,1,1,0,0,5,21,ENG
d01231f0,0,0,7,2,95,0,0,0,0,0,0,0,7,21,ENG
d04b94db,1,1,23,11,487,0,0,0,1,1,0,0,23,21,ENG
d0b6129f,1,0,9,1,162,0,1,1,1,0,0,0,8,21,ENG
d0f72bf1,0,0,7,2,85,0,0,0,0,0,0,0,7,21,ENG
d2424d1b,3,3,27,10,388,0,0,0,2,2,0,0,27,21,ENG
d484c261,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
d557d734,0,0,3,1,50,0,0,0,0,0,0,0,3,21,ENG
d56543a0,0,0,13,6,280,0,0,0,0,0,0,0,13,21,ENG
d5dd5f1f,10,8,55,19,770,0,2,2,10,8,0,0,53,21,ENG
d6192210,2,2,13,4,127,0,0,0,1,1,0,0,13,21,ENG
d7492450,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
d7553721,1,1,15,5,285,1,0,0,1,1,0,0,15,21,ENG
d79a8c87,0,0,14,2,179,0,0,0,1,1,-1,-1,14,21,ENG
d87e2cae,1,1,19,7,286,0,0,0,1,1,0,0,19,21,ENG
d8931174,2,2,36,9,460,0,0,0,2,2,0,0,36,21,ENG
d93c2511,4,4,26,7,457,0,0,0,2,2,1,1,26,21,ENG
d9cfca3d,0,0,4,2,67,0,0,0,1,1,-1,-1,4,21,ENG
da052c14,1,1,26,11,457,0,0,0,2,2,-1,-1,26,21,ENG
da7b447d,0,0,5,0,50,0,0,0,0,0,0,0,5,21,ENG
da8b19e2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
dad4b285,1,1,14,4,225,0,0,0,1,1,0,0,14,21,ENG
dbe56a33,8,8,71,23,1292,1,0,0,6,6,1,1,71,21,ENG
dc31b84c,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
dc64b8b3,1,1,15,8,133,0,0,0,1,1,0,0,15,21,ENG
dc6f5bdd,0,0,8,0,132,0,0,0,0,0,0,0,8,21,ENG
dd323728,0,0,2,0,34,0,0,0,0,0,0,0,2,21,ENG
dd897ee7,0,0,1,0,13,0,0,0,0,0,0,0,1,21,ENG
dda3969e,3,3,25,9,260,0,0,0,6,6,-3,-3,25,21,ENG
de112b84,2,2,30,8,702,6,0,0,1,1,0,0,30,21,ENG
de31038e,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
de5b5570,0,0,2,1,57,0,0,0,0,0,0,0,2,21,ENG
debe38a0,0,0,14,3,166,0,0,0,0,0,0,0,14,21,ENG
df10e27c,0,0,1,0,22,0,0,0,0,0,0,0,1,21,ENG
e06683ca,1,1,4,2,59,0,0,0,0,0,0,0,4,21,ENG
e0bc6fdc,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
e28868f3,0,0,1,0,15,0,0,0,0,0,0,0,1,21,ENG
e342ad68,22,16,120,46,1968,1,6,6,19,14,2,1,114,21,ENG
e34fc66d,1,1,13,3,213,1,0,0,1,1,0,0,13,21,ENG
e3a5814e,0,0,12,4,272,0,0,0,0,0,0,0,12,21,ENG
e46012d4,6,4,77,24,1617,10,2,3,9,6,-3,-2,74,21,ENG
e49ce451,0,0,12,0,253,1,0,0,0,0,0,0,12,21,ENG
e4e0deaa,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
e514ab62,0,0,6,2,130,1,0,0,0,0,0,0,6,21,ENG
e58a03c6,1,1,16,6,172,1,0,0,2,2,-1,-1,16,21,ENG
e5a76dfe,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
e608ed4c,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
e61b8aee,1,1,21,7,569,7,0,0,0,0,0,0,21,21,ENG
e73c9bb2,0,0,5,1,111,0,0,0,0,0,0,0,5,21,ENG
e75750a3,5,5,31,11,613,0,0,0,3,3,1,1,31,21,ENG
e7aa9d7c,4,3,47,16,611,0,1,1,5,4,-1,-1,46,21,ENG
e7ca0439,0,0,2,1,19,0,0,0,0,0,0,0,2,21,ENG
e7ee38c3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
e8c9f4e9,3,1,7,4,115,0,2,2,3,1,0,0,5,21,ENG
e97fd090,1,1,35,8,581,0,0,0,3,3,-2,-2,35,21,ENG
e9971f2d,0,0,2,0,12,0,0,0,0,0,0,0,2,21,ENG
ea6bc03a,0,0,9,1,110,0,0,0,0,0,0,0,9,21,ENG
eaeca114,1,1,3,1,46,0,0,0,0,0,0,0,3,21,ENG
eb58eef0,2,2,31,9,551,1,0,0,2,2,0,0,31,21,ENG
eb7822d7,0,0,6,3,136,0,0,0,0,0,0,0,6,21,ENG
ed1e53f3,9,9,45,20,675,0,0,0,5,5,4,4,45,21,ENG
ee38d9c5,8,8,75,23,1852,13,0,0,3,3,4,4,75,21,ENG
efb9215a,0,0,3,1,55,0,0,0,0,0,0,0,3,21,ENG
f13d02a6,3,3,16,6,236,0,0,0,2,2,0,0,16,21,ENG
f1e94cd6,1,1,17,8,326,0,0,0,1,1,0,0,17,21,ENG
f230bc30,0,0,13,3,232,0,0,0,0,0,0,0,13,21,ENG
f25b010f,0,0,4,2,56,0,0,0,0,0,0,0,4,21,ENG
f25c8e3a,0,0,9,2,190,0,0,0,0,0,0,0,9,21,ENG
f2bf1b0f,9,9,55,31,759,0,0,0,9,9,0,0,55,21,ENG
f315ca93,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
f4290206,2,2,22,9,387,5,0,0,1,1,0,0,22,21,ENG
f4d296e4,1,1,14,4,137,0,0,0,1,1,0,0,14,21,ENG
f4e433d4,1,1,6,2,71,0,0,0,0,0,0,0,6,21,ENG
f522d7ec,1,1,14,4,243,0,0,0,1,1,0,0,14,21,ENG
f586779e,6,6,32,13,342,0,0,0,5,5,0,0,32,21,ENG
f5a00fa4,1,1,14,4,331,1,0,0,0,0,0,0,14,21,ENG
f5b281e7,0,0,1,0,27,0,0,0,0,0,0,0,1,21,ENG
f5deef4c,1,1,4,1,25,0,0,0,0,0,0,0,4,21,ENG
f631c17f,1,1,25,6,390,0,0,0,2,2,-1,-1,25,21,ENG
f72293fc,2,2,19,8,408,1,0,0,1,1,0,0,19,21,ENG
f76e6b4e,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
f7750aa0,0,0,2,1,51,0,0,0,0,0,0,0,2,21,ENG
f7d50789,1,1,10,3,85,0,0,0,0,0,0,0,10,21,ENG
f833a830,3,3,20,7,356,0,0,0,2,2,0,0,20,21,ENG
f874dd44,1,1,15,5,304,0,0,0,0,0,0,0,15,21,ENG
f8e588df,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
f8fcd2a5,2,2,8,3,62,0,0,0,1,1,0,0,8,21,ENG
fa031b34,7,6,80,31,1208,1,1,1,9,8,-2,-2,79,21,ENG
fb2dec57,2,2,13,6,261,0,0,0,1,1,0,0,13,21,ENG
fb614c44,2,2,10,3,148,0,0,0,2,2,0,0,10,21,ENG
fc027d02,1,1,7,3,95,0,0,0,0,0,0,0,7,21,ENG
fc15fb84,2,2,26,9,579,1,0,0,1,1,0,0,26,21,ENG
fcab00a0,1,1,5,2,113,2,0,0,0,0,0,0,5,21,ENG
fce2302c,1,1,15,3,360,0,0,0,0,0,0,0,15,21,ENG
fdd85f94,0,0,4,2,70,0,0,0,0,0,0,0,4,21,ENG
fdf3cb77,0,0,15,5,247,0,0,0,1,1,-1,-1,15,21,ENG
fed7cb61,4,4,33,16,432,0,0,0,5,5,-1,-1,33,21,ENG
ff527768,0,0,1,0,22,0,0,0,0,0,0,0,1,21,ENG
ffa90327,10,6,60,26,1302,6,4,4,8,5,1,0,56,21,ENG
ffec9769,0,0,1,0,10,0,0,0,0,0,0,0,1,21,ENG
004d185e,2,2,19,3,313,0,0,0,1,1,0,0,19,21,SPA
0076ab7f,0,0,9,1,262,3,0,0,0,0,0,0,9,21,SPA
00b28772,1,1,17,4,265,0,0,0,2,2,-1,-1,17,21,SPA
01e5f06e,0,0,10,2,234,2,0,0,0,0,0,0,10,21,SPA
01eb744d,9,9,52,23,904,0,0,0,7,7,1,1,52,21,SPA
02319ad7,5,4,38,15,471,0,1,2,7,5,-2,-1,36,21,SPA
02c15616,12,12,49,22,911,0,0,0,3,3,8,8,49,21,SPA
036bba5f,1,1,28,3,702,7,0,0,1,1,0,0,28,21,SPA
037dbd30,0,0,8,5,141,0,0,0,0,0,0,0,8,21,SPA
039ae103,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
03dc5b1f,0,0,3,1,38,0,0,0,0,0,0,0,3,21,SPA
04965583,0,0,1,0,29,0,0,0,0,0,0,0,1,21,SPA
04981123,0,0,9,1,157,0,0,0,0,0,0,0,9,21,SPA
04ac8285,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
04e17fd5,18,18,78,27,951,0,0,0,15,15,2,2,78,21,SPA
056269d7,2,2,12,6,205,0,0,0,1,1,1,1,12,21,SPA
05a4465d,0,0,11,1,194,0,0,0,0,0,0,0,11,21,SPA
062fc2e6,0,0,2,0,36,0,0,0,0,0,0,0,2,21,SPA
08511d65,2,0,15,4,204,3,2,2,4,2,-2,-2,13,21,SPA
08990838,0,0,8,2,215,1,0,0,0,0,0,0,8,21,SPA
0959c2a2,3,3,22,8,484,0,0,0,2,2,0,0,22,21,SPA
09a9e921,5,5,20,12,316,0,0,0,3,3,1,1,20,21,SPA
0a0cc13c,2,2,19,5,273,1,0,0,2,2,0,0,19,21,SPA
0a447501,3,3,25,12,292,0,0,0,5,5,-2,-2,25,21,SPA
0a8bcb23,1,1,14,4,289,0,0,0,1,1,0,0,14,21,SPA
0ac94a23,0,0,20,6,386,0,0,0,1,1,-1,-1,20,21,SPA
0ae4e09a,12,10,42,19,621,0,2,4,9,6,2,3,38,21,SPA
0b2c8585,3,3,27,6,610,0,0,0,1,1,1,1,27,21,SPA
0b90bb97,12,11,44,21,642,1,1,1,9,8,2,2,43,21,SPA
0ba976e4,4,4,14,7,217,0,0,0,1,1,2,2,14,21,SPA
0bbab654,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
0bc4e720,5,5,19,13,228,0,0,0,4,4,0,0,19,21,SPA
0c3f7197,0,0,8,2,151,0,0,0,0,0,0,0,8,21,SPA
0c717ae6,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
0cc474e7,0,0,2,0,29,0,0,0,0,0,0,0,2,21,SPA
0d298637,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
0d9b2d31,3,3,25,8,397,0,0,0,4,4,-1,-1,25,21,SPA
0dce3356,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
0e4fef6e,0,0,17,7,355,1,0,0,1,1,-1,-1,17,21,SPA
0e5ddc7c,2,2,31,8,496,0,0,0,2,2,0,0,31,21,SPA
0ef89a37,2,2,28,9,484,0,0,0,4,4,-2,-2,28,21,SPA
0f7dbaf6,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
10072610,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
11b9265b,0,0,4,0,75,1,0,0,0,0,0,0,4,21,SPA
12c50af5,0,0,16,3,369,1,0,0,1,1,-1,-1,16,21,SPA
12eda7be,0,0,5,0,75,0,0,0,0,0,0,0,5,21,SPA
132ac341,0,0,2,0,22,0,0,0,0,0,0,0,2,21,SPA
15781606,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
16aa3654,1,1,23,12,393,4,0,0,2,2,-1,-1,23,21,SPA
16e9d0ea,0,0,11,3,205,0,0,0,0,0,0,0,11,21,SPA
174651c8,0,0,17,4,574,9,0,0,0,0,0,0,17,21,SPA
18017beb,2,2,5,2,54,0,0,0,1,1,0,0,5,21,SPA
1827a42d,0,0,5,3,60,0,0,0,0,0,0,0,5,21,SPA
1840e36d,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
18abe173,0,0,9,0,134,0,0,0,0,0,0,0,9,21,SPA
19709006,0,0,10,2,231,1,0,0,0,0,0,0,10,21,SPA
19b776e9,1,1,9,5,106,0,0,0,2,2,-1,-1,9,21,SPA
19c36442,1,1,10,3,237,2,0,0,0,0,0,0,10,21,SPA
1a317a1b,1,1,3,3,57,1,0,0,0,0,0,0,3,21,SPA
1b40049a,1,1,7,4,119,0,0,0,1,1,0,0,7,21,SPA
1bacc518,3,3,17,6,193,0,0,0,4,4,-1,-1,17,21,SPA
1bda5842,8,8,31,11,403,0,0,0,5,5,2,2,31,21,SPA
1c2c55fc,0,0,11,4,138,2,0,0,1,1,-1,-1,11,21,SPA
1c772b46,0,0,1,1,15,0,0,0,0,0,0,0,1,21,SPA
1d1691ad,2,2,3,2,33,0,0,0,0,0,1,1,3,21,SPA
1daec722,3,3,26,8,483,0,0,0,1,1,1,1,26,21,SPA
1e465e70,0,0,1,1,26,0,0,0,0,0,0,0,1,21,SPA
1f079188,1,1,6,2,96,0,0,0,0,0,0,0,6,21,SPA
1fe0492d,1,1,14,2,288,0,0,0,1,1,0,0,14,21,SPA
1fe67e86,0,0,3,1,90,1,0,0,0,0,0,0,3,21,SPA
200e89e1,3,3,23,7,446,0,0,0,1,1,1,1,23,21,SPA
21512407,0,0,3,1,56,1,0,0,0,0,0,0,3,21,SPA
217011a0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
228b0d9d,0,0,4,1,87,0,0,0,0,0,0,0,4,21,SPA
237a3851,0,0,15,4,343,1,0,0,0,0,0,0,15,21,SPA
23c5db70,0,0,1,0,15,0,0,0,0,0,0,0,1,21,SPA
23fffc06,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
240d3a0b,0,0,6,1,123,0,0,0,0,0,0,0,6,21,SPA
24279b8b,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
244f57b9,0,0,10,4,203,0,0,0,0,0,0,0,10,21,SPA
24f59bb2,1,1,1,1,3,0,0,0,0,0,0,0,1,21,SPA
253a06b9,0,0,8,2,176,0,0,0,0,0,0,0,8,21,SPA
2784f898,1,1,12,3,144,0,0,0,1,1,0,0,12,21,SPA
27a013f7,0,0,6,0,67,0,0,0,0,0,0,0,6,21,SPA
283c7121,0,0,41,8,975,0,0,2,3,1,-3,-1,39,21,SPA
2946f9a1,1,1,11,3,185,1,0,0,1,1,0,0,11,21,SPA
29ad0dd4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
29b61deb,2,2,9,4,170,0,0,0,0,0,1,1,9,21,SPA
2a0c8ba4,1,1,24,4,544,5,0,0,1,1,0,0,24,21,SPA
2a8c9f98,3,3,14,5,341,2,0,0,0,0,2,2,14,21,SPA
2b6dc4d7,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
2bef2bca,2,2,12,4,140,0,0,0,1,1,0,0,12,21,SPA
2ceb58ab,1,1,10,3,217,0,0,0,0,0,0,0,10,21,SPA
2e5e846d,1,1,14,2,232,0,0,0,1,1,0,0,14,21,SPA
2f3e911a,0,0,5,1,112,0,0,0,0,0,0,0,5,21,SPA
3024e383,0,0,2,0,60,0,0,0,0,0,0,0,2,21,SPA
307fcd26,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
31f5b89b,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
32974271,1,0,34,8,574,1,1,2,4,3,-3,-3,32,21,SPA
32c0491f,0,0,1,0,51,0,0,0,0,0,0,0,1,21,SPA
335039a2,4,4,30,11,363,0,0,0,5,5,-1,-1,30,21,SPA
335fa267,1,1,5,1,88,0,0,0,0,0,0,0,5,21,SPA
3376a776,0,0,2,0,24,0,0,0,0,0,0,0,2,21,SPA
33a61a52,0,0,6,4,119,1,0,0,0,0,0,0,6,21,SPA
34269bdf,0,0,17,5,350,0,0,0,1,1,-1,-1,17,21,SPA
34caa4b3,0,0,1,1,10,0,0,0,0,0,0,0,1,21,SPA
34e393f2,1,1,30,9,594,0,0,0,2,2,-1,-1,30,21,SPA
3521abfe,0,0,1,1,8,0,0,0,0,0,0,0,1,21,SPA
355c883a,0,0,2,0,31,0,0,0,0,0,0,0,2,21,SPA
35a6e5c7,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
3624ce4c,0,0,5,1,133,0,0,0,0,0,0,0,5,21,SPA
3672b352,1,1,3,1,47,0,0,0,0,0,0,0,3,21,SPA
374ee424,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
379dc075,6,6,39,17,503,0,0,0,5,5,0,0,39,21,SPA
37e103f8,0,0,1,0,7,0,0,0,0,0,0,0,1,21,SPA
37f04799,0,0,4,1,46,0,0,0,0,0,0,0,4,21,SPA
37f1cf47,2,2,12,6,170,0,0,0,1,1,0,0,12,21,SPA
38699c72,3,3,35,14,479,0,0,0,5,5,-2,-2,35,21,SPA
38ce1150,4,4,26,11,442,0,0,0,3,3,0,0,26,21,SPA
3902e91b,7,7,27,9,418,0,0,0,3,3,3,3,27,21,SPA
3a58d075,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
3a9c4b7b,0,0,10,2,191,1,0,0,0,0,0,0,10,21,SPA
3aa4a3be,1,1,24,3,434,0,0,0,2,2,-1,-1,24,21,SPA
3aa74860,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
3ae7e4ea,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
3afeb49f,0,0,1,0,6,0,0,0,0,0,0,0,1,21,SPA
3c16d927,0,0,11,1,259,0,0,0,0,0,0,0,11,21,SPA
3ca6106c,2,2,5,3,118,0,0,0,1,1,0,0,5,21,SPA
3cefcaef,1,1,12,2,228,0,0,0,0,0,0,0,12,21,SPA
3d688b46,0,0,7,3,148,0,0,0,0,0,0,0,7,21,SPA
3d7e48ce,1,1,13,4,232,1,0,0,1,1,0,0,13,21,SPA
3da1b6ed,0,0,1,0,30,0,0,0,0,0,0,0,1,21,SPA
3e42f707,1,1,13,2,166,0,0,0,1,1,0,0,13,21,SPA
3e8bb8ce,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
3ecc11d8,1,1,10,1,144,0,0,0,0,0,0,0,10,21,SPA
3ed84b2c,0,0,1,0,17,0,0,0,0,0,0,0,1,21,SPA
3ee0dd59,0,0,7,1,91,0,0,0,0,0,0,0,7,21,SPA
3eed9821,0,0,2,1,19,0,0,0,0,0,0,0,2,21,SPA
3f10bd22,0,0,15,2,270,0,0,0,1,1,-1,-1,15,21,SPA
3fc45c73,1,1,18,7,347,1,0,0,1,1,0,0,18,21,SPA
40449bbd,3,1,3,2,60,0,2,3,3,1,0,0,0,21,SPA
405f267a,2,2,17,5,326,0,0,0,2,2,0,0,17,21,SPA
4112ace5,0,0,9,0,215,0,0,0,0,0,0,0,9,21,SPA
418f8f61,2,2,10,5,255,2,0,0,0,0,1,1,10,21,SPA
41c12f75,0,0,19,4,245,0,0,0,2,2,-2,-2,19,21,SPA
41f32541,3,3,6,4,82,0,0,0,1,1,1,1,6,21,SPA
41fb0f4e,2,2,8,3,173,0,0,0,0,0,1,1,8,21,SPA
42276181,4,4,16,7,220,0,0,0,3,3,0,0,16,21,SPA
42a028c5,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
43f71e77,8,8,23,12,271,0,0,1,6,5,2,2,22,21,SPA
44150beb,0,0,1,0,9,0,0,0,0,0,0,0,1,21,SPA
4442fbcd,0,0,2,0,9,0,0,0,0,0,0,0,2,21,SPA
452c3055,1,1,2,1,22,0,0,0,0,0,0,0,2,21,SPA
45af8a54,5,5,39,11,768,3,0,0,3,3,1,1,39,21,SPA
45d96179,1,1,7,1,0,0,0,0,0,0,0,0,7,21,SPA
45e17712,0,0,8,4,115,0,0,0,0,0,0,0,8,21,SPA
45e304c8,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
4601e194,3,3,27,10,545,1,0,0,1,1,1,1,27,21,SPA
466824fb,0,0,16,4,254,0,0,0,1,1,-1,-1,16,21,SPA
467bae22,1,1,3,1,46,0,0,0,0,0,0,0,3,21,SPA
46a8347f,0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA
46bd3a5b,0,0,6,0,137,0,0,0,0,0,0,0,6,21,SPA
4737cebe,4,1,29,9,640,4,3,3,5,2,-1,-1,26,21,SPA
474ecac8,0,0,1,0,13,0,0,0,0,0,0,0,1,21,SPA
