id,sca,sca_pass_live,sca_pass_dead,sca_take_on,sca_shot,sca_fouled,sca_def,gca,gca_pass_live,gca_pass_dead,gca_take_on,gca_shot,gca_fouled,gca_def,season,comp
a6951bf8,2,2,0,0,0,0,0,1,1,0,0,0,0,0,18,ENG
a6de6361,2,1,1,0,0,0,0,0,0,0,0,0,0,0,18,ENG
a6e316c1,21,14,2,1,2,1,1,1,1,0,0,0,0,0,18,ENG
a9142dc3,19,17,0,0,1,1,0,0,0,0,0,0,0,0,18,ENG
aa51343f,4,3,0,1,0,0,0,1,1,0,0,0,0,0,18,ENG
aa5859cb,32,22,0,3,3,3,1,6,2,0,2,1,1,0,18,ENG
aa8e289e,23,20,1,1,0,1,0,0,0,0,0,0,0,0,18,ENG
ab070c55,68,43,0,5,12,8,0,13,8,0,1,1,3,0,18,ENG
ab651565,79,59,8,9,0,2,1,6,6,0,0,0,0,0,18,ENG
ab7263c1,5,4,0,0,1,0,0,1,1,0,0,0,0,0,18,ENG
abe66106,41,27,6,2,1,4,1,3,2,0,0,0,1,0,18,ENG
ac05f970,38,24,1,6,1,6,0,5,1,0,2,1,1,0,18,ENG
ac7d7378,1,1,0,0,0,0,0,1,1,0,0,0,0,0,18,ENG
ac861941,40,37,0,0,2,1,0,4,4,0,0,0,0,0,18,ENG
ad1ffcfd,22,19,0,1,2,0,0,1,1,0,0,0,0,0,18,ENG
ad7b19ef,84,37,34,2,3,5,3,6,3,1,0,1,1,0,18,ENG
ae0a7ddf,55,48,4,1,1,1,0,2,2,0,0,0,0,0,18,ENG
af721f98,36,23,0,6,3,3,1,9,3,0,3,1,1,1,18,ENG
aff418dc,17,7,2,3,1,4,0,1,1,0,0,0,0,0,18,ENG
b070482d,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18,ENG
b0c71810,54,30,4,11,3,5,1,8,5,0,3,0,0,0,18,ENG
b1313ec4,22,14,0,3,3,2,0,3,1,0,1,0,1,0,18,ENG
b18095b6,46,35,9,1,0,1,0,4,2,1,1,0,0,0,18,ENG
b1b25949,2,1,1,0,0,0,0,0,0,0,0,0,0,0,18,ENG
b217ef29,24,21,0,0,2,1,0,2,2,0,0,0,0,0,18,ENG
b27b49b4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
b28bbd58,138,80,20,16,7,10,5,11,8,1,0,0,2,0,18,ENG
b2bc3b1f,139,79,0,35,6,17,2,14,9,0,3,0,2,0,18,ENG
b318a643,72,51,0,8,7,6,0,7,6,0,1,0,0,0,18,ENG
b400bde0,142,95,1,21,9,16,0,27,19,0,2,0,6,0,18,ENG
b581987a,17,11,0,2,3,1,0,1,0,0,0,1,0,0,18,ENG
b63f4077,11,6,0,1,2,2,0,1,0,0,0,0,1,0,18,ENG
b66315ae,61,41,1,4,11,2,2,14,6,1,2,3,2,0,18,ENG
b6964eb6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
b7d082af,39,26,0,5,2,0,6,0,0,0,0,0,0,0,18,ENG
b827d5b3,79,51,15,9,1,3,0,11,10,1,0,0,0,0,18,ENG
b92dd711,3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
b98570d1,42,35,1,0,1,2,3,3,3,0,0,0,0,0,18,ENG
b9fbae28,95,86,0,4,3,0,2,8,7,0,0,1,0,0,18,ENG
ba1e04b3,26,24,0,0,0,1,1,2,2,0,0,0,0,0,18,ENG
ba23a904,48,40,2,0,3,1,2,3,2,0,0,1,0,0,18,ENG
bb5fbd2b,48,36,6,4,0,2,0,4,3,0,0,0,1,0,18,ENG
bcf30f17,3,2,0,1,0,0,0,0,0,0,0,0,0,0,18,ENG
bd1d1cbb,7,5,1,1,0,0,0,1,1,0,0,0,0,0,18,ENG
bd8a7d05,11,7,2,0,1,0,1,0,0,0,0,0,0,0,18,ENG
bda6ffd4,6,5,0,0,0,1,0,1,1,0,0,0,0,0,18,ENG
be927d03,63,44,9,4,2,3,1,8,6,0,0,1,1,0,18,ENG
bf54c8cc,12,9,0,1,0,2,0,0,0,0,0,0,0,0,18,ENG
c0e27d1a,7,6,0,0,0,1,0,3,2,0,0,0,1,0,18,ENG
c204f844,14,13,0,1,0,0,0,3,3,0,0,0,0,0,18,ENG
c24dba2a,28,24,0,0,3,1,0,3,1,0,0,2,0,0,18,ENG
c3e39f12,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18,ENG
c5942695,1,0,0,0,1,0,0,0,0,0,0,0,0,0,18,ENG
c596fcb0,47,32,3,2,5,5,0,7,6,0,0,0,1,0,18,ENG
c5b7c315,15,13,0,0,1,1,0,0,0,0,0,0,0,0,18,ENG
c5bdb6e3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,18,ENG
c5f13182,6,4,0,2,0,0,0,1,0,0,1,0,0,0,18,ENG
c61f1719,7,6,0,0,0,0,1,0,0,0,0,0,0,0,18,ENG
c6896eab,20,9,6,0,1,2,2,2,1,1,0,0,0,0,18,ENG
c691bfe2,105,79,0,13,6,6,1,14,10,0,3,1,0,0,18,ENG
c7aee75b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
c92e1a31,32,22,0,5,3,2,0,5,4,0,0,0,1,0,18,ENG
c951a6df,28,22,0,2,2,0,2,2,2,0,0,0,0,0,18,ENG
ca2bc3df,67,47,0,12,6,2,0,9,3,0,3,2,1,0,18,ENG
ca9178af,3,2,0,0,0,1,0,0,0,0,0,0,0,0,18,ENG
caa1a7f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
caffaf5a,14,10,0,0,3,1,0,2,1,0,0,0,1,0,18,ENG
cb4f24c6,4,3,1,0,0,0,0,1,1,0,0,0,0,0,18,ENG
cc2d7ad5,13,10,1,1,0,1,0,0,0,0,0,0,0,0,18,ENG
cc70a1d5,10,6,4,0,0,0,0,0,0,0,0,0,0,0,18,ENG
cd1acf9d,42,29,7,2,2,0,2,3,2,0,1,0,0,0,18,ENG
cde3309f,3,2,1,0,0,0,0,0,0,0,0,0,0,0,18,ENG
ce4246f5,22,17,0,2,2,0,1,2,2,0,0,0,0,0,18,ENG
ce5143da,42,27,0,3,4,8,0,5,4,0,0,0,1,0,18,ENG
ce9c203e,2,1,1,0,0,0,0,1,0,1,0,0,0,0,18,ENG
cea4ee8f,133,104,1,5,6,14,3,19,14,0,0,3,2,0,18,ENG
cee31595,53,47,0,1,4,1,0,2,1,0,0,1,0,0,18,ENG
cf15bbb1,46,38,6,1,0,1,0,2,1,0,0,0,1,0,18,ENG
cfd5e123,20,17,3,0,0,0,0,0,0,0,0,0,0,0,18,ENG
cfe6238d,23,18,2,3,0,0,0,0,0,0,0,0,0,0,18,ENG
d0042ab9,16,12,0,1,1,2,0,0,0,0,0,0,0,0,18,ENG
d07e3b41,24,18,0,3,1,2,0,4,4,0,0,0,0,0,18,ENG
d080ed5e,47,41,1,0,2,1,2,4,3,0,0,1,0,0,18,ENG
d0b3ceb9,12,5,7,0,0,0,0,0,0,0,0,0,0,0,18,ENG
d2424d1b,46,34,4,3,0,5,0,4,4,0,0,0,0,0,18,ENG
d2bff301,13,13,0,0,0,0,0,1,1,0,0,0,0,0,18,ENG
d328a254,6,4,0,1,0,0,1,0,0,0,0,0,0,0,18,ENG
d368feb8,13,11,0,2,0,0,0,1,1,0,0,0,0,0,18,ENG
d436eb94,3,2,1,0,0,0,0,0,0,0,0,0,0,0,18,ENG
d4cb83cc,29,23,1,1,3,1,0,2,2,0,0,0,0,0,18,ENG
d56543a0,71,52,12,1,2,4,0,5,3,1,0,0,1,0,18,ENG
d596e193,4,1,3,0,0,0,0,0,0,0,0,0,0,0,18,ENG
d5dd5f1f,30,21,0,4,4,1,0,8,5,0,1,1,1,0,18,ENG
d6f88a1d,18,14,2,0,0,0,2,1,1,0,0,0,0,0,18,ENG
d7492450,4,3,0,0,1,0,0,0,0,0,0,0,0,0,18,ENG
d790907f,17,14,0,0,0,3,0,1,0,0,0,0,1,0,18,ENG
d79a8c87,5,5,0,0,0,0,0,1,1,0,0,0,0,0,18,ENG
d822a850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
d8931174,49,34,1,7,3,3,1,6,6,0,0,0,0,0,18,ENG
d93c2511,7,6,0,0,0,1,0,0,0,0,0,0,0,0,18,ENG
d9cfca3d,12,8,0,2,1,1,0,2,2,0,0,0,0,0,18,ENG
da052c14,83,38,1,15,12,12,5,4,1,0,1,2,0,0,18,ENG
da2b8db3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
da7b447d,12,12,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
dc6f5bdd,9,6,1,1,0,0,1,1,1,0,0,0,0,0,18,ENG
dd0daf32,86,62,9,5,5,4,1,10,7,2,1,0,0,0,18,ENG
de112b84,28,18,1,4,3,2,0,3,2,0,0,1,0,0,18,ENG
def899bd,13,12,0,0,0,1,0,0,0,0,0,0,0,0,18,ENG
df540668,7,4,2,0,1,0,0,0,0,0,0,0,0,0,18,ENG
e06683ca,22,19,0,0,1,1,1,0,0,0,0,0,0,0,18,ENG
e0900238,16,13,0,1,1,1,0,1,1,0,0,0,0,0,18,ENG
e0991c04,6,5,0,1,0,0,0,0,0,0,0,0,0,0,18,ENG
e0bc6fdc,2,1,0,0,0,0,1,1,1,0,0,0,0,0,18,ENG
e2716bd0,141,123,6,2,3,7,0,20,19,0,0,1,0,0,18,ENG
e342ad68,161,103,12,27,9,9,1,33,16,1,14,1,1,0,18,ENG
e3a5814e,18,14,0,4,0,0,0,0,0,0,0,0,0,0,18,ENG
e46012d4,215,152,43,8,6,5,1,34,30,2,1,1,0,0,18,ENG
e514ab62,2,0,2,0,0,0,0,0,0,0,0,0,0,0,18,ENG
e58a03c6,47,36,0,1,6,4,0,6,5,0,0,1,0,0,18,ENG
e5d01ecf,38,30,1,3,2,2,0,4,3,0,1,0,0,0,18,ENG
e61b8aee,113,85,19,3,3,1,2,18,11,5,0,1,0,1,18,ENG
e726e11e,49,35,0,7,2,5,0,7,4,0,0,0,3,0,18,ENG
e76cb9cc,12,7,3,2,0,0,0,0,0,0,0,0,0,0,18,ENG
e77dc3b2,22,18,0,1,2,1,0,1,1,0,0,0,0,0,18,ENG
e7ca0439,7,4,0,0,3,0,0,1,0,0,0,1,0,0,18,ENG
e860c42f,48,41,2,1,2,1,1,4,3,0,0,0,0,1,18,ENG
e9208654,34,28,4,0,0,0,2,2,2,0,0,0,0,0,18,ENG
e92cd3f7,14,8,0,3,2,0,1,1,1,0,0,0,0,0,18,ENG
e97fd090,73,48,0,12,3,8,2,8,5,0,1,1,1,0,18,ENG
eaeca114,20,17,0,3,0,0,0,5,5,0,0,0,0,0,18,ENG
eb58eef0,56,47,0,4,4,0,1,5,5,0,0,0,0,0,18,ENG
eb7822d7,68,61,1,4,1,1,0,5,5,0,0,0,0,0,18,ENG
ebd0a048,10,7,0,1,2,0,0,1,1,0,0,0,0,0,18,ENG
ec7e6ad1,76,41,28,3,3,0,1,10,4,5,0,1,0,0,18,ENG
ec9a28ce,12,9,0,0,1,1,1,1,1,0,0,0,0,0,18,ENG
ed1e53f3,7,4,0,2,0,1,0,3,2,0,1,0,0,0,18,ENG
eed56f6c,10,9,0,0,0,1,0,0,0,0,0,0,0,0,18,ENG
ef619b0b,63,53,0,4,3,3,0,13,10,0,1,0,2,0,18,ENG
efe6f6ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
f0021247,34,18,10,3,0,3,0,2,1,0,0,0,1,0,18,ENG
f07be45a,65,46,13,0,4,0,2,8,5,1,0,2,0,0,18,ENG
f15a50e8,23,19,1,1,1,0,1,1,1,0,0,0,0,0,18,ENG
f1e8372d,28,19,0,0,6,2,1,4,1,0,0,2,0,1,18,ENG
f25b010f,14,13,0,0,1,0,0,1,1,0,0,0,0,0,18,ENG
f2f29dda,43,32,0,2,3,5,1,4,2,0,0,0,2,0,18,ENG
f3709655,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
f42456eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
f4290206,81,64,5,2,6,3,1,7,7,0,0,0,0,0,18,ENG
f520049f,3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
f586779e,42,19,0,11,5,5,2,2,1,0,0,1,0,0,18,ENG
f5deef4c,6,5,1,0,0,0,0,1,1,0,0,0,0,0,18,ENG
f5e6d08d,4,3,0,0,0,0,1,0,0,0,0,0,0,0,18,ENG
f5efb153,16,15,0,1,0,0,0,0,0,0,0,0,0,0,18,ENG
f631c17f,10,7,0,1,1,1,0,3,2,0,0,0,1,0,18,ENG
f6d7d690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
f72293fc,117,53,42,9,7,6,0,9,5,2,0,2,0,0,18,ENG
f76e6b4e,2,1,1,0,0,0,0,1,0,1,0,0,0,0,18,ENG
f7d50789,20,16,0,3,1,0,0,0,0,0,0,0,0,0,18,ENG
f7ee69fb,50,42,0,2,2,2,2,2,2,0,0,0,0,0,18,ENG
f874dd44,85,76,2,1,2,3,1,8,7,0,0,1,0,0,18,ENG
f8fcd2a5,22,18,2,0,2,0,0,3,2,0,0,1,0,0,18,ENG
fa031b34,93,53,0,13,11,14,2,12,4,0,2,3,3,0,18,ENG
faf55ce4,7,6,1,0,0,0,0,0,0,0,0,0,0,0,18,ENG
fb2dec57,21,14,0,3,0,4,0,2,0,0,2,0,0,0,18,ENG
fc166e49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
fd3f57ce,18,11,3,2,1,1,0,0,0,0,0,0,0,0,18,ENG
fdd85f94,64,48,0,6,5,3,2,7,6,0,1,0,0,0,18,ENG
fe012aca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ENG
ff527768,56,45,5,0,1,4,1,1,1,0,0,0,0,0,18,ENG
ff9fcd4d,38,22,6,3,3,4,0,3,1,0,1,0,1,0,18,ENG
ffec9769,17,12,1,3,0,1,0,4,3,0,1,0,0,0,18,ENG
000b3da6,16,12,0,2,1,0,1,0,0,0,0,0,0,0,18,SPA
003a5c72,38,33,0,2,2,0,1,3,1,0,0,2,0,0,18,SPA
00b28772,13,12,0,0,1,0,0,0,0,0,0,0,0,0,18,SPA
011d8c56,1,1,0,0,0,0,0,1,1,0,0,0,0,0,18,SPA
01ae64cd,2,2,0,0,0,0,0,1,1,0,0,0,0,0,18,SPA
01eb744d,86,47,0,20,5,13,1,15,7,0,5,2,1,0,18,SPA
02c15616,11,8,0,2,0,0,1,0,0,0,0,0,0,0,18,SPA
02d2c436,18,14,3,0,0,0,1,1,1,0,0,0,0,0,18,SPA
04965583,9,7,1,0,1,0,0,2,2,0,0,0,0,0,18,SPA
04a65a8f,9,6,0,0,3,0,0,2,1,0,0,1,0,0,18,SPA
04ac8285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
04e17fd5,28,11,0,7,3,5,2,3,0,0,1,1,0,1,18,SPA
05384ea1,36,32,3,0,0,1,0,1,1,0,0,0,0,0,18,SPA
05a4465d,44,32,0,3,2,7,0,5,5,0,0,0,0,0,18,SPA
0657888a,43,28,10,1,0,3,1,3,2,1,0,0,0,0,18,SPA
070a3904,66,46,11,3,2,1,3,3,2,1,0,0,0,0,18,SPA
07a0baa9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
07d67579,8,7,0,0,0,1,0,0,0,0,0,0,0,0,18,SPA
080ac8d8,2,0,0,2,0,0,0,0,0,0,0,0,0,0,18,SPA
08511d65,40,35,0,1,3,0,1,4,3,0,0,1,0,0,18,SPA
0959c2a2,28,23,1,2,2,0,0,1,1,0,0,0,0,0,18,SPA
09a9e921,75,51,0,18,5,1,0,14,8,0,6,0,0,0,18,SPA
0a0cc13c,30,17,0,3,4,5,1,4,2,0,0,2,0,0,18,SPA
0a447501,11,7,0,2,1,1,0,3,1,0,1,0,1,0,18,SPA
0ac94a23,33,22,0,8,0,2,1,2,1,0,0,0,1,0,18,SPA
0ae4e09a,22,16,0,3,1,2,0,3,3,0,0,0,0,0,18,SPA
0af4dcf0,25,18,0,3,4,0,0,1,0,0,1,0,0,0,18,SPA
0b90bb97,43,25,0,5,8,4,1,10,5,0,1,3,1,0,18,SPA
0c3f7197,30,16,2,8,0,4,0,5,2,0,2,0,1,0,18,SPA
0d10333c,65,44,1,3,2,12,3,4,3,0,0,1,0,0,18,SPA
0e7ccfc4,14,12,0,0,0,2,0,1,1,0,0,0,0,0,18,SPA
0ef89a37,63,44,9,6,1,2,1,8,7,1,0,0,0,0,18,SPA
0f138d5a,9,8,0,0,0,0,1,1,1,0,0,0,0,0,18,SPA
1001ae82,56,44,4,4,0,2,2,6,4,0,1,0,1,0,18,SPA
102fda08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
10e25802,3,1,0,1,0,0,1,0,0,0,0,0,0,0,18,SPA
113fb4ea,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
119b9a8e,11,10,0,0,0,1,0,2,1,0,0,0,1,0,18,SPA
11c30a46,25,20,3,0,0,0,2,1,1,0,0,0,0,0,18,SPA
1214f0a6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
1250086e,6,5,0,0,1,0,0,0,0,0,0,0,0,0,18,SPA
12a875ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
12c50af5,21,12,6,1,1,0,1,4,3,1,0,0,0,0,18,SPA
130a7a3f,99,54,22,11,3,6,3,19,10,2,4,1,2,0,18,SPA
13b0c150,5,4,0,0,1,0,0,1,0,0,0,1,0,0,18,SPA
148d4105,3,2,0,0,0,0,1,1,0,0,0,0,0,1,18,SPA
1512328c,32,23,1,4,1,3,0,2,2,0,0,0,0,0,18,SPA
1633fc8a,31,22,3,0,4,1,1,3,2,0,0,0,1,0,18,SPA
167c1bb0,19,18,0,0,0,1,0,2,2,0,0,0,0,0,18,SPA
174651c8,12,10,1,0,0,0,1,1,1,0,0,0,0,0,18,SPA
174f09a6,11,9,0,1,1,0,0,0,0,0,0,0,0,0,18,SPA
1771f2c1,15,13,2,0,0,0,0,1,1,0,0,0,0,0,18,SPA
1961b2aa,13,12,0,1,0,0,0,2,2,0,0,0,0,0,18,SPA
19b776e9,40,26,0,8,0,5,1,5,2,0,2,0,1,0,18,SPA
1a317a1b,33,11,19,1,0,0,2,3,3,0,0,0,0,0,18,SPA
1b17ed86,32,15,11,1,0,4,1,4,2,0,0,0,1,1,18,SPA
1b84dbe1,11,9,0,0,0,0,2,2,2,0,0,0,0,0,18,SPA
1bda5842,92,69,0,9,3,8,3,16,8,0,3,2,2,1,18,SPA
1c8dc17d,26,21,3,1,1,0,0,3,3,0,0,0,0,0,18,SPA
1d1691ad,84,64,5,8,0,7,0,7,6,1,0,0,0,0,18,SPA
1d5f96d9,6,2,0,0,2,2,0,1,0,0,0,0,1,0,18,SPA
1f079188,44,35,3,3,2,1,0,3,2,0,0,1,0,0,18,SPA
1fa85681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
1fb1c435,92,68,0,10,7,7,0,17,10,0,3,2,2,0,18,SPA
1fe0492d,43,31,5,1,2,3,1,3,2,0,0,0,1,0,18,SPA
1fe67e86,17,12,2,1,0,1,1,2,2,0,0,0,0,0,18,SPA
20b9f052,5,2,3,0,0,0,0,0,0,0,0,0,0,0,18,SPA
21164a21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
217011a0,6,3,0,2,0,1,0,0,0,0,0,0,0,0,18,SPA
21d4e122,26,21,1,2,0,2,0,3,2,0,1,0,0,0,18,SPA
220c11f1,44,23,1,3,7,9,1,6,0,0,3,0,3,0,18,SPA
22df75d8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18,SPA
2306bfde,8,7,1,0,0,0,0,1,1,0,0,0,0,0,18,SPA
23593121,18,15,2,0,0,1,0,0,0,0,0,0,0,0,18,SPA
23f32ea1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
240d3a0b,56,50,3,0,0,0,3,3,3,0,0,0,0,0,18,SPA
24279b8b,6,2,4,0,0,0,0,0,0,0,0,0,0,0,18,SPA
244f57b9,11,4,4,2,0,1,0,0,0,0,0,0,0,0,18,SPA
24f59bb2,16,14,1,0,0,1,0,2,2,0,0,0,0,0,18,SPA
251336da,16,15,0,0,0,1,0,0,0,0,0,0,0,0,18,SPA
2513a588,24,20,0,1,2,0,1,3,2,0,0,0,0,1,18,SPA
2515040a,3,2,0,0,1,0,0,1,0,0,0,1,0,0,18,SPA
25c72b36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18,SPA
26f2473f,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
283c7121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
28d596a0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
293211e1,35,19,0,2,6,7,1,2,2,0,0,0,0,0,18,SPA
294450ba,16,12,3,0,1,0,0,2,1,1,0,0,0,0,18,SPA
2946f9a1,26,21,1,0,1,2,1,4,4,0,0,0,0,0,18,SPA
29b61deb,47,35,0,4,3,3,2,7,6,0,1,0,0,0,18,SPA
2a0c8ba4,79,48,18,5,3,4,1,5,4,1,0,0,0,0,18,SPA
2a70c756,13,7,2,1,0,1,2,1,0,0,0,0,0,1,18,SPA
2b15a82a,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
2bee98fd,60,46,0,3,5,6,0,10,7,0,1,0,2,0,18,SPA
2cea96ce,10,6,1,0,0,1,2,2,1,1,0,0,0,0,18,SPA
2e23c66b,37,16,1,5,4,10,1,7,2,0,2,0,3,0,18,SPA
2e8fc160,16,10,1,0,0,2,3,0,0,0,0,0,0,0,18,SPA
2ef16f06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
2f3e911a,59,45,11,1,0,1,1,3,2,1,0,0,0,0,18,SPA
3024e383,76,36,30,6,2,2,0,11,5,4,1,1,0,0,18,SPA
30672832,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
307fcd26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
31223bcf,23,18,0,3,0,2,0,0,0,0,0,0,0,0,18,SPA
314eeab1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
322ba2df,4,3,1,0,0,0,0,0,0,0,0,0,0,0,18,SPA
32b84cec,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18,SPA
335fa267,63,55,0,5,0,2,1,12,10,0,1,0,0,1,18,SPA
348e4809,6,4,0,0,1,1,0,0,0,0,0,0,0,0,18,SPA
3536fdc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
355c883a,25,20,5,0,0,0,0,5,5,0,0,0,0,0,18,SPA
35f6db55,71,43,1,9,7,8,3,8,6,0,1,0,0,1,18,SPA
379652be,25,17,0,2,1,5,0,1,1,0,0,0,0,0,18,SPA
37e103f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
37f1cf47,44,38,1,4,0,1,0,5,5,0,0,0,0,0,18,SPA
37f96552,61,35,5,8,4,8,1,4,3,0,1,0,0,0,18,SPA
38699c72,9,6,0,3,0,0,0,1,1,0,0,0,0,0,18,SPA
39583cfd,18,12,3,2,0,1,0,1,1,0,0,0,0,0,18,SPA
39e9c09a,2,1,0,0,0,1,0,0,0,0,0,0,0,0,18,SPA
3a6a49f7,12,12,0,0,0,0,0,3,3,0,0,0,0,0,18,SPA
3a9c4b7b,5,3,0,1,0,1,0,0,0,0,0,0,0,0,18,SPA
3aa4a3be,20,12,0,2,4,1,1,1,0,0,0,1,0,0,18,SPA
3b9f859b,6,3,0,1,0,1,1,0,0,0,0,0,0,0,18,SPA
3c7bc9bd,38,30,2,0,0,2,4,3,3,0,0,0,0,0,18,SPA
3d7e48ce,31,22,1,2,0,5,1,3,3,0,0,0,0,0,18,SPA
3e1858af,35,23,4,2,4,2,0,4,2,1,0,0,1,0,18,SPA
3e4f735d,59,31,20,3,1,1,3,5,3,1,1,0,0,0,18,SPA
3e5a168c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
3ecc11d8,11,9,0,0,0,1,1,1,1,0,0,0,0,0,18,SPA
3eed9821,10,9,0,0,0,1,0,1,0,0,0,0,1,0,18,SPA
3f10bd22,66,60,0,2,2,2,0,4,4,0,0,0,0,0,18,SPA
3f79a1c8,29,23,0,2,2,2,0,0,0,0,0,0,0,0,18,SPA
3fc45c73,27,19,3,0,2,3,0,2,1,0,0,1,0,0,18,SPA
41c12f75,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
42276181,16,12,0,0,2,1,1,2,1,0,0,1,0,0,18,SPA
4242011c,20,13,0,0,6,1,0,4,2,0,0,2,0,0,18,SPA
42dcf26d,18,17,0,0,0,0,1,2,2,0,0,0,0,0,18,SPA
43f71e77,88,54,0,10,5,18,1,11,5,0,3,0,3,0,18,SPA
4410f0b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
44b61913,6,3,2,0,0,0,1,1,1,0,0,0,0,0,18,SPA
45af8a54,107,87,10,4,3,2,1,11,11,0,0,0,0,0,18,SPA
45b9b619,51,30,1,7,4,9,0,5,1,0,0,2,2,0,18,SPA
45e304c8,46,36,0,2,3,4,1,4,3,0,1,0,0,0,18,SPA
4601e194,64,61,1,1,1,0,0,11,10,0,0,1,0,0,18,SPA
46166b49,11,7,0,0,0,4,0,2,1,0,0,0,1,0,18,SPA
467bae22,82,67,0,3,5,4,3,7,6,0,1,0,0,0,18,SPA
46a8347f,21,17,3,0,0,0,1,4,4,0,0,0,0,0,18,SPA
46e07328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
4737cebe,89,46,6,21,7,9,0,11,8,0,2,1,0,0,18,SPA
474ecac8,18,17,0,1,0,0,0,1,1,0,0,0,0,0,18,SPA
48593154,13,8,0,2,1,1,1,2,1,0,1,0,0,0,18,SPA
485e4939,5,4,0,1,0,0,0,0,0,0,0,0,0,0,18,SPA
487d9b09,48,40,1,4,1,1,1,12,11,0,1,0,0,0,18,SPA
48e4c485,7,5,0,1,0,0,1,0,0,0,0,0,0,0,18,SPA
48e89655,79,46,21,1,2,5,4,7,3,2,0,0,1,1,18,SPA
4958bfb2,70,63,2,3,1,0,1,5,4,0,1,0,0,0,18,SPA
49ea92be,40,29,0,4,1,5,1,5,4,0,0,0,1,0,18,SPA
4a478107,109,61,6,24,8,7,3,18,6,1,6,1,4,0,18,SPA
4a895384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
4ac7608e,11,9,1,0,1,0,0,0,0,0,0,0,0,0,18,SPA
4accb7e0,32,25,1,2,2,0,2,1,1,0,0,0,0,0,18,SPA
4b32b2be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
4b3f2936,34,16,0,8,3,7,0,0,0,0,0,0,0,0,18,SPA
4bc5f2b4,10,2,3,1,2,2,0,0,0,0,0,0,0,0,18,SPA
4c0a6a48,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
4c2e9442,68,37,1,4,11,14,1,10,5,0,0,3,1,1,18,SPA
4c5b14d2,103,65,18,12,5,3,0,11,6,3,1,0,1,0,18,SPA
4cafb146,2,1,0,1,0,0,0,0,0,0,0,0,0,0,18,SPA
4d224fe8,68,57,1,1,3,3,3,11,6,1,0,3,1,0,18,SPA
4db76f57,8,7,0,0,0,1,0,2,2,0,0,0,0,0,18,SPA
4e2c27bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
4efd29bb,5,5,0,0,0,0,0,0,0,0,0,0,0,0,18,SPA
4f28a6ff,15,13,0,0,1,1,0,2,2,0,0,0,0,0,18,SPA
