id,matches,minutes,nineties,starts,completed,sub,sub_unused,onpitch_goals,onpitch_goals_ag,onpitch_goals_delta,onpitch_xg,onpitch_xga,onpitch_xg_delta,season,comp
8650af85,31,2790,31.0,31,31,0,6,45,45,0,38.7,45.1,-6.4,19,ITA
86695068,34,2890,32.1,33,27,1,0,50,39,11,43.0,43.8,-0.8,19,ITA
868c6958,1,5,0.1,0,0,1,3,0,0,0,0.0,0.0,0.0,19,ITA
8697c095,7,273,3.1,4,0,3,26,1,2,-1,3.3,3.1,0.2,19,ITA
878ee034,19,953,10.6,12,5,7,14,9,14,-5,12.0,16.3,-4.3,19,ITA
881ef58c,14,597,6.6,7,1,7,14,10,10,0,13.5,10.1,3.4,19,ITA
8827bf46,36,2426,27.0,27,12,9,1,35,29,6,38.3,28.9,9.5,19,ITA
88895312,34,2441,27.1,25,15,9,3,26,38,-12,33.4,37.9,-4.5,19,ITA
88c89891,17,1009,11.2,11,9,6,13,19,17,2,15.2,16.3,-1.0,19,ITA
895ff3ca,17,891,9.9,11,2,6,1,10,23,-13,9.4,16.8,-7.4,19,ITA
89976232,37,3271,36.3,37,34,0,0,50,32,18,44.0,43.8,0.1,19,ITA
89b2c8a9,35,2252,25.0,23,13,12,2,55,19,36,41.8,23.6,18.2,19,ITA
8a08491a,15,1277,14.2,15,12,0,0,17,16,1,21.1,11.3,9.8,19,ITA
8abd0c03,12,956,10.6,10,9,2,5,15,19,-4,11.4,18.2,-6.8,19,ITA
8b66d9cc,1,5,0.1,0,0,1,0,0,0,0,0.2,0.0,0.2,19,ITA
8b95acda,21,1762,19.6,21,18,0,16,32,24,8,30.2,26.6,3.5,19,ITA
8c725b43,32,2850,31.7,32,30,0,1,39,38,1,43.1,35.6,7.4,19,ITA
8cabdc1e,36,3213,35.7,36,35,0,1,51,56,-5,46.4,53.8,-7.4,19,ITA
8cc29864,19,1655,18.4,17,17,2,16,28,27,1,20.3,28.3,-8.1,19,ITA
8cea6319,30,2361,26.2,27,21,3,5,26,36,-10,30.9,33.0,-2.0,19,ITA
8d8178ac,28,2329,25.9,26,18,2,1,38,36,2,35.4,31.5,3.9,19,ITA
8e45910b,27,2102,23.4,24,19,3,9,17,45,-28,23.0,38.0,-15.0,19,ITA
8e809937,1,1,0.0,0,0,1,13,0,0,0,0.0,0.0,0.0,19,ITA
8f866fe8,18,812,9.0,8,4,10,0,18,16,2,14.3,13.6,0.7,19,ITA
8fef5412,12,500,5.6,4,1,8,15,8,3,5,7.4,6.8,0.5,19,ITA
905a4f61,8,257,2.9,2,1,6,13,1,4,-3,2.1,4.4,-2.3,19,ITA
9085dd7c,26,1703,18.9,17,15,9,4,19,27,-8,23.1,30.0,-6.9,19,ITA
90b70194,30,2156,24.0,25,15,5,5,22,43,-21,24.2,37.5,-13.3,19,ITA
91899ca8,29,2610,29.0,29,29,0,5,48,29,19,40.4,33.4,7.0,19,ITA
921f6058,30,2261,25.1,25,21,5,3,51,29,22,51.8,27.1,24.6,19,ITA
92948398,26,1452,16.1,17,10,9,5,15,19,-4,15.6,29.2,-13.6,19,ITA
92b4758e,21,1797,20.0,21,18,0,2,23,29,-6,20.5,29.6,-9.0,19,ITA
92d83c27,23,1176,13.1,13,5,10,14,15,24,-9,14.4,19.2,-4.7,19,ITA
93390969,20,921,10.2,9,5,11,17,11,14,-3,11.1,15.5,-4.4,19,ITA
933d3b51,17,1387,15.4,16,14,1,12,18,18,0,18.0,23.6,-5.6,19,ITA
93b891d1,28,1371,15.2,17,2,11,7,26,17,9,22.6,17.9,4.8,19,ITA
93cf32a8,36,3214,35.7,36,35,0,0,50,36,14,44.3,43.0,1.3,19,ITA
9413b19f,14,1151,12.8,13,12,1,11,28,9,19,21.2,12.6,8.6,19,ITA
94230890,1,90,1.0,1,1,0,0,1,2,-1,0.5,1.2,-0.7,19,ITA
94816803,2,20,0.2,0,0,2,11,0,0,0,0.4,0.1,0.3,19,ITA
952a03fe,22,1664,18.5,19,13,3,14,21,22,-1,18.8,29.8,-10.9,19,ITA
958a601f,19,1348,15.0,15,10,4,10,10,30,-20,15.2,22.4,-7.2,19,ITA
9592289a,29,1437,16.0,11,6,18,6,26,17,9,21.9,21.5,0.4,19,ITA
96960855,19,1124,12.5,14,4,5,15,13,25,-12,10.7,22.0,-11.3,19,ITA
970b8574,13,892,9.9,10,6,3,11,11,13,-2,9.9,12.6,-2.7,19,ITA
97e2aa67,2,106,1.2,2,0,0,14,2,6,-4,1.4,2.8,-1.4,19,ITA
9866afec,4,54,0.6,0,0,4,5,1,0,1,0.6,0.6,0.0,19,ITA
98d2c2c4,35,3022,33.6,35,25,0,2,61,38,23,60.4,34.6,25.8,19,ITA
98e958af,17,1196,13.3,15,7,2,2,20,23,-3,16.4,22.5,-6.0,19,ITA
9907b1c8,27,1766,19.6,20,9,7,10,35,23,12,33.8,27.6,6.3,19,ITA
997fff07,12,728,8.1,6,5,6,22,19,10,9,14.2,10.7,3.5,19,ITA
9a560ebe,7,538,6.0,7,5,0,5,9,12,-3,6.9,9.3,-2.4,19,ITA
9b30df1e,20,1725,19.2,19,19,1,11,16,32,-16,20.4,31.1,-10.7,19,ITA
9b6f7fd5,13,842,9.4,12,2,1,1,16,6,10,9.3,12.0,-2.7,19,ITA
9be4ee80,4,27,0.3,0,0,4,8,0,1,-1,0.4,0.2,0.2,19,ITA
9d4c45d6,28,1957,21.7,23,12,5,9,31,26,5,31.0,22.099999999999998,8.9,19,ITA
9e1577aa,36,3194,35.5,36,34,0,1,41,40,1,50.2,36.8,13.4,19,ITA
9f84febe,11,593,6.6,7,1,4,15,12,11,1,11.5,9.2,2.4,19,ITA
9fa26bc2,2,164,1.8,2,1,0,16,3,4,-1,2.5,3.4,-0.9,19,ITA
a111cf41,29,2610,29.0,29,29,0,8,31,40,-9,32.6,47.1,-14.4,19,ITA
a1216563,12,522,5.8,6,2,6,4,7,11,-4,8.7,8.5,0.2,19,ITA
a1bedc05,3,157,1.7,2,1,1,22,1,6,-5,0.6,2.7,-2.1,19,ITA
a1c7b425,10,302,3.4,3,0,7,17,0,9,-9,0.9,4.8,-3.9,19,ITA
a39b9ef6,16,703,7.8,8,1,8,20,7,15,-8,7.9,12.5,-4.6,19,ITA
a3d94a58,27,2336,26.0,27,24,0,0,23,35,-12,32.9,35.9,-2.9,19,ITA
a40d5a0c,13,668,7.4,6,3,7,9,12,13,-1,15.3,8.0,7.3,19,ITA
a440d8ca,2,95,1.1,1,1,1,14,1,2,-1,3.9,1.3,2.7,19,ITA
a4fe8cda,34,1457,16.2,12,9,22,2,20,13,7,20.2,17.8,2.5,19,ITA
a5296e55,36,2875,31.9,33,23,3,1,57,30,27,51.1,29.4,21.7,19,ITA
a64cbd35,31,2618,29.1,30,23,1,3,33,40,-7,31.5,49.9,-18.4,19,ITA
a65ce836,29,1811,20.1,20,16,9,1,35,15,20,30.2,19.7,10.6,19,ITA
a6e316c1,4,143,1.6,2,1,2,1,0,1,-1,1.5,1.9,-0.3,19,ITA
a6fc1a22,2,16,0.2,0,0,2,5,0,1,-1,0.0,0.0,0.0,19,ITA
a74d2999,9,204,2.3,1,0,8,3,1,2,-1,3.4,1.5,1.9,19,ITA
a8a874f1,29,1847,20.5,21,11,8,8,31,35,-4,27.2,30.3,-3.1,19,ITA
aa51343f,27,1299,14.4,15,4,12,6,13,14,-1,21.3,14.2,7.1,19,ITA
aa5a409a,32,2622,29.1,30,24,2,2,22,56,-34,26.3,50.0,-23.7,19,ITA
ab1ca213,21,1257,14.0,14,7,7,7,13,17,-4,19.8,18.0,1.8,19,ITA
ab4449d6,38,3420,38.0,38,38,0,0,48,56,-8,46.8,49.0,-2.2,19,ITA
ac4003af,35,3150,35.0,35,35,0,0,28,64,-36,34.1,58.2,-24.1,19,ITA
acdad0aa,13,404,4.5,4,0,9,15,4,7,-3,6.8,7.9,-1.0,19,ITA
ad6df2d5,31,2280,25.3,27,15,4,3,46,17,29,42.9,21.7,21.2,19,ITA
ae4e2852,22,1743,19.4,19,17,3,10,34,12,22,28.7,18.7,10.0,19,ITA
ae64d449,25,1682,18.7,20,9,5,12,19,25,-6,19.3,29.7,-10.4,19,ITA
ae82fa48,8,358,4.0,4,2,4,10,8,3,5,5.5,3.4,2.1,19,ITA
af45e954,5,139,1.5,0,0,5,11,1,0,1,0.5,4.6,-4.0,19,ITA
afa0d4e0,25,2014,22.4,23,15,2,2,44,12,32,37.7,20.5,17.2,19,ITA
afe31d55,3,81,0.9,1,0,2,7,1,5,-4,1.2,3.0,-1.8,19,ITA
b0243215,15,1145,12.7,13,12,2,18,19,20,-1,18.3,25.599999999999998,-7.300000000000001,19,ITA
b09a3ecc,31,1618,18.0,17,9,14,2,15,30,-15,19.6,29.5,-9.9,19,ITA
b0f7e36c,37,3034,33.7,34,29,3,0,41,40,1,47.0,37.6,9.4,19,ITA
b136c945,3,57,0.6,0,0,3,9,0,4,-4,0.2,0.9,-0.6,19,ITA
b1deecf8,13,1026,11.4,12,11,1,16,13,9,4,13.3,9.6,3.7,19,ITA
b32e8c5f,5,122,1.4,1,0,4,4,0,2,-2,0.9,2.2,-1.3,19,ITA
b3fd7075,30,1932,21.5,23,4,7,1,22,27,-5,23.1,25.3,-2.1,19,ITA
b5bf1770,15,1209,13.4,14,10,1,10,29,19,10,21.400000000000002,16.7,4.699999999999999,19,ITA
b5cae4e6,23,863,9.6,8,5,15,14,10,15,-5,11.3,16.2,-4.9,19,ITA
b6667741,3,144,1.6,1,1,2,7,0,1,-1,0.3,2.0,-1.7,19,ITA
b6b2b820,9,333,3.7,4,1,5,10,10,3,7,7.3,3.6,3.7,19,ITA
b6ca47a2,34,3060,34.0,34,34,0,0,48,62,-14,49.6,53.7,-4.1,19,ITA
b70bde8f,28,1972,21.9,23,11,5,7,29,40,-11,26.3,32.7,-6.4,19,ITA
b7a5bc86,35,2949,32.8,32,31,3,0,34,45,-11,37.7,42.3,-4.5,19,ITA
b8673e18,5,279,3.1,3,2,2,9,2,5,-3,5.1,5.1,0.0,19,ITA
b871bf55,12,910,10.1,9,7,3,2,10,16,-6,11.1,17.0,-5.8,19,ITA
b96b595c,37,3309,36.8,37,36,0,0,55,44,11,58.7,45.2,13.6,19,ITA
ba3d3bea,12,578,6.4,4,3,8,26,12,12,0,11.0,10.9,0.1,19,ITA
bbafc0c4,24,1807,20.1,23,13,1,4,23,15,8,20.9,26.2,-5.3,19,ITA
bd6351cd,25,1968,21.9,22,20,3,7,44,17,27,34.3,21.4,12.9,19,ITA
bd84fc61,28,1841,20.5,20,11,8,6,17,32,-15,22.3,27.1,-4.8,19,ITA
bdd0692f,16,644,7.2,5,2,11,21,9,10,-1,8.7,11.0,-2.3,19,ITA
be5e1c4c,13,168,1.9,0,0,13,6,4,4,0,4.7,5.2,-0.5,19,ITA
be6c1ccc,6,170,1.9,2,0,4,15,1,4,-3,3.1,3.6,-0.5,19,ITA
bee704fc,34,3008,33.4,34,32,0,1,36,37,-1,46.9,32.0,14.8,19,ITA
bef22bc4,3,92,1.0,1,0,2,1,1,0,1,0.8,0.4,0.4,19,ITA
bf309d24,13,661,7.3,8,3,5,14,15,5,10,13.2,6.1,7.1,19,ITA
c010b898,30,2483,27.6,29,26,1,2,17,48,-31,28.0,40.3,-12.3,19,ITA
c01c66d9,18,1139,12.7,11,8,7,19,15,20,-5,16.6,20.0,-3.3,19,ITA
c0c7ff58,27,1992,22.1,20,15,7,8,41,19,22,37.5,24.2,13.3,19,ITA
c0cddebe,31,2418,26.9,29,17,2,4,50,17,33,43.2,24.5,18.7,19,ITA
c1bcb2df,1,78,0.9,1,0,0,7,0,1,-1,0.7,2.3,-1.5,19,ITA
c1c2c925,25,1305,14.5,16,4,9,1,22,28,-6,17.5,22.200000000000003,-4.7,19,ITA
c1d18f10,14,1079,12.0,11,11,3,17,9,23,-14,9.9,17.0,-7.1,19,ITA
c316607a,3,147,1.6,3,1,0,8,3,1,2,1.7,0.5,1.2,19,ITA
c414df9d,24,1222,13.6,14,1,10,10,14,23,-9,15.2,19.8,-4.6,19,ITA
c4efe2b4,1,8,0.1,0,0,1,11,0,0,0,0.0,0.4,-0.3,19,ITA
c4f573f4,2,91,1.0,1,1,1,12,1,7,-6,0.7,4.1,-3.3,19,ITA
c53083ad,23,831,9.2,6,4,17,14,13,14,-1,12.7,13.0,-0.3,19,ITA
c56dc39e,21,1746,19.4,20,17,1,1,42,25,17,37.8,23.5,14.3,19,ITA
c5adc293,16,1154,12.8,12,9,4,11,28,12,16,21.1,11.7,9.4,19,ITA
c6e8cf1f,24,989,11.0,11,5,13,13,12,6,6,12.1,14.5,-2.4,19,ITA
c707411f,27,2324,25.8,27,23,0,3,51,32,19,46.9,36.9,10.1,19,ITA
c710f7d5,15,668,7.4,8,1,7,23,7,11,-4,10.9,11.5,-0.6,19,ITA
c7259b83,35,2918,32.4,33,27,2,0,33,41,-8,38.1,47.9,-9.8,19,ITA
c7526c18,30,2617,29.1,29,27,1,5,55,35,20,48.0,40.0,8.0,19,ITA
c77be0cf,26,1384,15.4,15,9,11,12,13,25,-12,17.3,23.1,-5.8,19,ITA
c8a88acd,2,180,2.0,2,2,0,35,3,4,-1,2.8,3.7,-0.9,19,ITA
c8c0dccd,1,33,0.4,0,0,1,0,0,2,-2,0.1,0.5,-0.4,19,ITA
cc700722,33,2616,29.1,28,26,5,0,57,29,28,45.8,30.5,15.3,19,ITA
cce9f582,19,1516,16.8,17,16,2,14,24,27,-3,23.6,25.7,-2.1,19,ITA
cd0fa27b,36,2884,32.0,34,19,2,0,43,25,18,40.8,35.1,5.7,19,ITA
cdf65d12,18,1508,16.8,18,15,0,6,21,24,-3,20.4,22.3,-1.9,19,ITA
ce1806be,23,816,9.1,9,2,14,13,5,20,-15,6.1,17.9,-11.8,19,ITA
ce30bfc8,19,1087,12.1,13,8,6,19,24,9,15,22.2,11.0,11.1,19,ITA
ce5b170a,5,270,3.0,3,1,2,21,3,2,1,2.2,4.1,-2.0,19,ITA
cecbce23,20,1724,19.2,19,19,1,18,15,27,-12,22.0,23.9,-1.9,19,ITA
cedb3e36,37,2968,33.0,34,19,3,0,33,48,-15,36.1,51.1,-15.1,19,ITA
cf961d8d,4,348,3.9,4,3,0,13,4,7,-3,3.2,10.6,-7.4,19,ITA
cfbf9881,23,2010,22.3,22,22,1,13,37,26,11,32.3,27.1,5.2,19,ITA
d023d70f,32,2507,27.9,30,16,2,3,45,35,10,34.8,38.9,-4.1,19,ITA
d0643f8f,7,175,1.9,2,0,5,24,3,5,-2,3.9,4.4,-0.5,19,ITA
d0d8dd44,28,2520,28.0,28,28,0,5,43,22,21,48.8,23.8,24.9,19,ITA
d0dbca9f,6,540,6.0,6,6,0,32,8,9,-1,9.2,8.7,0.5,19,ITA
d183e9d6,35,2934,32.6,34,29,1,0,53,47,6,46.3,50.2,-3.9,19,ITA
d37b0350,32,2734,30.4,31,26,1,2,30,40,-10,34.9,46.4,-11.5,19,ITA
d3aaad90,28,2104,23.4,23,15,5,4,43,24,19,39.1,30.3,8.8,19,ITA
d3d758d8,19,1361,15.1,17,8,2,4,12,15,-3,16.7,22.0,-5.3,19,ITA
d3de9af0,37,2896,32.2,32,24,5,0,67,40,27,63.0,35.6,27.4,19,ITA
d417b306,10,231,2.6,1,0,9,28,5,4,1,5.0,3.2,1.8,19,ITA
d4535821,26,2111,23.5,24,20,2,7,32,29,3,34.5,29.3,5.2,19,ITA
d541e703,31,2539,28.2,28,28,3,5,35,53,-18,37.2,46.8,-9.5,19,ITA
d5575935,8,198,2.2,1,0,7,9,3,1,2,4.4,2.2,2.2,19,ITA
d61b3354,16,1233,13.7,14,11,2,17,19,15,4,22.6,15.0,7.6,19,ITA
d6a889ea,24,1805,20.1,20,15,4,14,42,19,23,30.7,22.6,8.2,19,ITA
d705ba44,37,3299,36.7,37,35,0,0,51,35,16,45.0,46.1,-1.1,19,ITA
d711d04f,26,1122,12.5,12,3,14,10,18,18,0,18.2,17.6,0.7,19,ITA
d7403bd5,28,1510,16.8,19,5,9,6,20,29,-9,18.4,25.2,-6.8,19,ITA
d7d32194,17,493,5.5,5,0,12,14,9,12,-3,6.4,7.6,-1.2,19,ITA
d9624b51,15,994,11.0,11,8,4,23,12,15,-3,13.0,14.8,-1.8,19,ITA
d97f2e8d,33,2468,27.4,27,21,6,1,21,55,-34,25.1,45.7,-20.6,19,ITA
d995ed27,8,646,7.2,8,3,0,0,14,10,4,11.4,6.9,4.4,19,ITA
da5a981b,21,1518,16.9,16,13,5,14,26,23,3,24.1,22.0,2.0,19,ITA
da974c7b,35,3132,34.8,35,33,0,0,67,29,38,55.4,34.8,20.7,19,ITA
db092d3b,37,2961,32.9,32,28,5,0,44,60,-16,45.2,57.3,-12.0,19,ITA
dbe5a587,3,179,2.0,3,0,0,31,5,7,-2,2.7,4.7,-2.0,19,ITA
dc1c2fce,31,1486,16.5,15,7,16,7,25,16,9,22.5,19.9,2.6,19,ITA
dc61b402,10,323,3.6,3,0,7,12,2,4,-2,2.8,3.9,-1.1,19,ITA
dd52d069,1,6,0.1,0,0,1,11,0,0,0,0.5,0.0,0.5,19,ITA
dd7febd8,1,6,0.1,0,0,1,20,0,0,0,0.2,0.0,0.2,19,ITA
de045b15,28,2335,25.9,26,21,2,7,30,37,-7,28.9,35.1,-6.2,19,ITA
dea698d9,31,2688,29.9,30,28,1,1,59,20,39,50.6,28.7,22.0,19,ITA
df0a4c90,6,323,3.6,4,1,2,29,7,5,2,5.2,4.0,1.2,19,ITA
df301450,20,976,10.8,11,2,9,14,15,16,-1,12.3,9.9,2.4,19,ITA
df3cda47,3,105,1.2,0,0,3,12,1,3,-2,1.0,1.1,-0.1,19,ITA
df85d472,32,2065,22.9,23,16,9,3,24,33,-9,26.6,32.4,-5.8,19,ITA
dfb933e0,13,634,7.0,6,4,7,10,3,13,-10,9.3,10.1,-0.9,19,ITA
e0314d87,24,1836,20.4,22,15,2,8,34,23,11,35.6,21.1,14.4,19,ITA
e0921a4f,30,2137,23.7,24,18,6,3,42,21,21,37.1,22.0,15.1,19,ITA
e14ec482,35,1964,21.8,19,12,16,1,39,31,8,31.5,25.5,6.0,19,ITA
e1b0a70d,10,900,10.0,10,10,0,26,7,13,-6,12.8,13.4,-0.5999999999999999,19,ITA
e288d4b3,29,2180,24.2,24,16,5,3,40,28,12,41.7,31.9,9.7,19,ITA
e327bd76,24,1951,21.7,23,15,1,7,15,48,-33,21.3,36.8,-15.6,19,ITA
e33f36d5,27,2127,23.6,24,21,3,3,18,31,-13,24.7,38.2,-13.5,19,ITA
e34fc66d,32,2880,32.0,32,32,0,1,52,42,10,41.3,46.2,-5.0,19,ITA
e358587b,4,330,3.7,2,2,2,29,5,5,0,6.2,4.7,1.5,19,ITA
e3cceee6,14,1260,14.0,14,14,0,2,19,21,-2,15.8,23.7,-7.9,19,ITA
e468c053,30,2304,25.6,27,18,3,1,31,42,-11,29.8,43.1,-13.3,19,ITA
e50613bd,1,3,0.0,0,0,1,0,0,0,0,0.6,0.0,0.6,19,ITA
e599253a,33,1618,18.0,17,7,16,5,33,22,11,28.8,18.6,10.2,19,ITA
e5b98a70,14,1123,12.5,12,12,2,3,10,18,-8,15.0,19.0,-4.0,19,ITA
e5bf73f3,22,601,6.7,6,0,16,13,15,8,7,12.4,6.1,6.3,19,ITA
e5cd9da6,10,326,3.6,2,2,8,21,5,7,-2,6.1,6.4,-0.4,19,ITA
e6ad16b2,13,916,10.2,12,5,1,7,20,9,11,15.9,9.2,6.7,19,ITA
e74f0e59,32,2415,26.8,30,18,2,4,40,25,15,32.7,31.8,0.9,19,ITA
e7ee38c3,27,2430,27.0,27,27,0,9,50,42,8,48.1,39.5,8.6,19,ITA
e85fb9b8,25,1991,22.1,22,20,3,9,41,13,28,39.2,21.4,17.8,19,ITA
e8c930bb,23,1141,12.7,14,4,9,12,15,22,-7,16.8,15.6,1.2,19,ITA
e921b9db,1,90,1.0,1,1,0,23,1,2,-1,1.0,1.7,-0.6,19,ITA
e94d79e3,13,935,10.4,10,9,3,15,17,16,1,14.5,11.0,3.5,19,ITA
ea06dd97,34,2379,26.4,27,10,7,1,37,27,10,33.3,31.9,1.4,19,ITA
ea164f99,22,1459,16.2,17,4,5,3,20,27,-7,19.0,26.5,-7.5,19,ITA
eb2fe5b6,19,1441,16.0,16,11,3,0,19,19,0,20.8,19.6,1.1,19,ITA
eb823875,1,20,0.2,0,0,1,1,0,0,0,0.0,0.1,-0.1,19,ITA
ec5dae45,10,655,7.3,8,0,2,12,3,12,-9,4.8,10.9,-6.2,19,ITA
eccbe56a,23,1252,13.9,16,2,7,12,12,17,-5,14.9,19.9,-5.1,19,ITA
ed5886d2,34,2563,28.5,28,24,6,2,44,36,8,47.7,36.7,11.1,19,ITA
ed6ea4d9,13,463,5.1,4,1,9,6,6,5,1,8.0,7.1,1.0,19,ITA
ed90babd,18,538,6.0,6,0,12,11,9,4,5,9.0,4.6,4.4,19,ITA
eda40760,33,2906,32.3,32,31,1,0,60,41,19,56.7,45.7,10.9,19,ITA
edd6c8e9,26,2087,23.2,24,19,2,7,20,34,-14,23.0,40.3,-17.3,19,ITA
ee4f2f3b,37,3199,35.5,37,25,0,1,55,45,10,45.8,50.8,-5.1,19,ITA
ee833569,18,1620,18.0,18,18,0,20,37,25,12,31.7,19.7,11.9,19,ITA
ee93c1a9,28,1473,16.4,14,3,14,5,34,12,22,30.6,14.9,15.7,19,ITA
ef2e5e1a,1,90,1.0,1,1,0,0,1,0,1,1.2,0.6,0.6,19,ITA
ef5b337e,20,1054,11.7,10,6,10,14,19,12,7,14.5,16.1,-1.6,19,ITA
f0021247,20,1082,12.0,12,5,8,16,19,5,14,20.5,8.8,11.7,19,ITA
f02dde20,6,540,6.0,6,6,0,31,3,8,-5,3.2,7.8,-4.6,19,ITA
f058ed1f,3,203,2.3,2,2,1,34,2,4,-2,2.1,3.6,-1.5,19,ITA
f0f7f62f,20,1799,20.0,20,19,0,18,40,21,19,40.5,21.3,19.2,19,ITA
f1675fdd,3,184,2.0,2,1,1,33,1,1,0,1.7,1.6,0.1,19,ITA
f1cfc209,34,2799,31.1,32,25,2,1,43,32,11,37.0,41.8,-4.8,19,ITA
f1f1f238,14,835,9.3,8,7,6,20,7,18,-11,8.5,15.4,-6.9,19,ITA
f201798c,4,84,0.9,0,0,4,12,0,0,0,1.2,1.1,0.1,19,ITA
f26e3c59,20,651,7.2,6,3,14,18,11,9,2,11.1,5.5,5.7,19,ITA
f2c1300a,30,2470,27.4,27,25,3,5,38,31,7,41.3,28.2,13.1,19,ITA
f45f9427,11,778,8.6,9,7,2,23,15,8,7,13.1,7.3,5.7,19,ITA
f4ec4fd0,13,938,10.4,11,5,2,1,17,19,-2,13.4,16.1,-2.7,19,ITA
f503ea63,32,2646,29.4,30,22,2,2,47,38,9,40.6,43.3,-2.6,19,ITA
f54dfca8,8,507,5.6,5,4,3,10,0,11,-11,4.9,12.1,-7.2,19,ITA
f554e29b,38,3420,38.0,38,38,0,0,36,54,-18,42.1,62.1,-20.0,19,ITA
f6a06749,1,90,1.0,1,1,0,37,0,2,-2,0.5,0.7,-0.3,19,ITA
f7036e1c,27,1344,14.9,13,9,14,7,29,17,12,29.2,13.4,15.8,19,ITA
f7223718,15,1085,12.1,12,9,3,16,22,12,10,21.4,11.7,9.7,19,ITA
f794b426,4,360,4.0,4,4,0,27,7,10,-3,4.3,7.0,-2.7,19,ITA
f91e81c9,36,3234,35.9,36,34,0,0,36,51,-15,40.7,54.7,-14.1,19,ITA
fb2c533b,16,1081,12.0,11,7,5,20,22,19,3,13.8,15.0,-1.1,19,ITA
fb77bfef,27,2301,25.6,26,23,1,7,34,39,-5,29.1,36.1,-7.0,19,ITA
fba81826,17,1333,14.8,16,13,1,5,9,20,-11,13.0,20.4,-7.5,19,ITA
fcd20025,1,90,1.0,1,1,0,6,0,4,-4,0.5,2.0,-1.5,19,ITA
fe012aca,25,1443,16.0,14,7,11,2,22,27,-5,17.5,26.2,-8.6,19,ITA
fe0b8f0e,4,161,1.8,2,0,2,7,2,5,-3,1.8,4.9,-3.2,19,ITA
fe154b26,14,259,2.9,1,0,13,21,5,8,-3,4.7,3.4,1.3,19,ITA
fed5f993,35,3077,34.2,35,31,0,2,42,47,-5,41.5,43.0,-1.6,19,ITA
ff800ed8,35,2975,33.1,32,30,3,3,47,53,-6,42.3,49.2,-7.0,19,ITA
0118c54c,29,2298,25.5,26,20,3,5,39,29,10,27.5,34.0,-6.4,19,FRA
03bd0bf4,7,301,3.3,5,1,2,7,4,5,-1,4.5,4.2,0.4,19,FRA
0515a4cb,25,2095,23.3,25,21,0,6,17,47,-30,23.1,31.3,-8.2,19,FRA
0557ff4f,22,1548,17.2,18,10,4,5,15,17,-2,20.9,22.9,-2.0,19,FRA
05816e19,33,2175,24.2,24,12,9,1,18,33,-15,21.7,32.2,-10.4,19,FRA
0589c701,1,14,0.2,0,0,1,0,0,0,0,0.5,0.0,0.5,19,FRA
0630eb63,17,681,7.6,7,5,10,10,5,11,-6,7.0,11.8,-4.7,19,FRA
0670ee51,1,59,0.7,1,0,0,7,0,1,-1,0.8,0.2,0.6,19,FRA
06c48679,24,2010,22.3,23,19,1,6,11,30,-19,14.9,35.5,-20.7,19,FRA
06df8256,20,1762,19.6,20,19,0,5,20,33,-13,22.4,29.0,-6.6,19,FRA
06f33dc8,33,2260,25.1,28,10,5,1,17,35,-18,20.9,41.7,-20.8,19,FRA
07a821e4,2,169,1.9,2,1,0,2,4,1,3,4.5,1.3,3.2,19,FRA
08082af0,22,1591,17.7,19,17,3,3,27,23,4,21.4,28.8,-7.4,19,FRA
083525e5,4,175,1.9,2,1,2,6,0,8,-8,1.3,4.2,-2.9,19,FRA
095e4199,15,810,9.0,8,4,7,1,12,15,-3,11.8,13.3,-1.5,19,FRA
0984c5d5,19,833,9.3,8,4,11,15,4,9,-5,13.4,13.1,0.3,19,FRA
09f24df6,2,91,1.0,1,0,1,0,1,1,0,0.9,1.9,-1.0,19,FRA
0a63446f,11,571,6.3,6,6,5,11,7,16,-9,6.6,10.2,-3.5,19,FRA
0a89e877,22,1824,20.3,21,17,1,13,17,35,-18,21.0,27.9,-6.9,19,FRA
0aa874f4,36,3160,35.1,36,31,0,0,38,39,-1,36.0,42.3,-6.3,19,FRA
0b0cbe5b,35,2633,29.3,29,15,6,1,41,44,-3,39.5,41.8,-2.3,19,FRA
0b4d8274,27,1586,17.6,19,2,8,1,26,16,10,24.8,23.4,1.5,19,FRA
0bd57eb0,1,1,0.0,0,0,1,1,0,0,0,0.0,0.0,0.0,19,FRA
0be95d34,29,1343,14.9,15,6,14,9,21,27,-6,23.4,18.6,4.8,19,FRA
0c291a1a,10,550,6.1,7,2,3,4,8,10,-2,8.6,7.0,1.5,19,FRA
0d2158d5,26,1803,20.0,20,15,6,6,15,34,-19,19.2,29.8,-10.7,19,FRA
0e12089d,11,940,10.4,10,10,1,25,19,17,2,14.7,14.0,0.7,19,FRA
0e6bc38c,22,802,8.9,8,4,14,9,17,9,8,19.5,9.4,10.1,19,FRA
0eb03d5b,16,1377,15.3,15,14,1,13,15,11,4,17.2,22.6,-5.4,19,FRA
0ee664db,1,17,0.2,0,0,1,0,1,0,1,0.3,0.1,0.2,19,FRA
0eeafda5,10,804,8.9,9,8,1,7,10,12,-2,11.2,11.2,0.0,19,FRA
0f4c0bad,1,5,0.1,0,0,1,0,1,0,1,0.0,0.0,0.0,19,FRA
0f52f925,31,2496,27.7,28,26,3,5,36,40,-4,35.2,35.6,-0.4,19,FRA
0f8418aa,32,2665,29.6,30,24,2,3,42,35,7,28.6,36.5,-7.9,19,FRA
0fb21da9,5,313,3.5,4,3,1,6,3,6,-3,1.8,7.2,-5.4,19,FRA
