id,att_tackle,cmp_tackle,att_tackle_def,att_tackle_mid,att_tackle_att,cmp_drib_tackle,att_drib_tackle,uns_drib_tackle,block,block_shot,block_pass,intercept,tackle_plus_intercept,clearance,error,season,comp
b1f4086c,9,7,4,3,2,5,11,6,9,3,6,9,18,18,0,20,CL
b217ef29,2,1,0,2,0,1,3,2,1,0,1,1,3,4,0,20,CL
b2336681,4,4,4,0,0,3,4,1,4,4,0,2,6,17,1,20,CL
b2bd0f6c,4,3,2,2,0,2,5,3,2,0,2,3,7,2,0,20,CL
b34c63a5,2,0,1,1,0,2,3,1,0,0,0,0,2,0,0,20,CL
b35db3f6,3,1,0,3,0,0,1,1,1,1,0,0,3,4,0,20,CL
b3e4a674,3,2,2,1,0,2,6,4,2,1,1,4,7,12,0,20,CL
b400bde0,6,3,2,3,1,0,8,8,5,1,4,6,12,4,0,20,CL
b5f7d10b,3,3,3,0,0,2,8,6,0,0,0,1,4,8,0,20,CL
b66315ae,6,3,1,2,3,3,8,5,6,2,4,8,14,3,0,20,CL
b698cfc6,4,2,2,2,0,2,3,1,2,2,0,5,9,4,1,20,CL
b70bde8f,1,0,1,0,0,0,5,5,1,0,1,2,3,2,0,20,CL
b74277a0,8,5,5,2,1,7,7,0,2,1,1,5,13,6,0,20,CL
b7481dc0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,CL
b7ca5c51,8,5,5,3,0,5,6,1,11,8,3,12,20,41,0,20,CL
b825a650,4,1,3,1,0,3,5,2,0,0,0,5,9,6,0,20,CL
b9fbae28,10,4,3,7,0,4,10,6,8,1,7,9,19,3,1,20,CL
ba23a904,3,2,2,1,0,0,2,2,4,4,0,1,4,15,1,20,CL
bac46a10,13,7,5,8,0,7,19,12,6,2,4,10,23,16,2,20,CL
bb6c6331,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,20,CL
bc647827,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,20,CL
bcb2ccd8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20,CL
bd142efb,5,4,3,2,0,0,1,1,3,2,1,7,12,19,1,20,CL
bd20f4eb,1,1,0,1,0,0,1,1,1,0,1,1,2,0,0,20,CL
bd6351cd,17,14,7,5,5,10,17,7,4,0,4,13,30,5,0,20,CL
beb391dd,8,6,3,3,2,5,13,8,5,2,3,8,16,8,0,20,CL
bee0bab1,3,2,0,3,0,2,10,8,6,1,5,2,5,1,0,20,CL
beec76cc,17,10,4,6,7,5,10,5,4,0,4,6,23,1,0,20,CL
c01f247a,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,20,CL
c06d1086,3,3,0,3,0,0,0,0,2,0,2,0,3,3,0,20,CL
c0c7ff58,10,7,6,2,2,6,22,16,11,2,9,19,29,7,0,20,CL
c0cddebe,7,4,2,4,1,1,6,5,5,0,5,7,14,6,1,20,CL
c14bc029,18,8,9,4,5,9,19,10,5,3,2,13,31,20,0,20,CL
c1b7847c,38,21,14,20,4,19,46,27,19,2,17,4,42,5,0,20,CL
c20bdcd7,10,5,5,4,1,5,9,4,1,0,1,3,13,3,0,20,CL
c24544c7,5,4,3,2,0,2,7,5,4,2,2,2,7,2,0,20,CL
c2604e3c,0,0,0,0,0,0,4,4,0,0,0,0,0,2,0,20,CL
c27ae377,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,20,CL
c3ee18ef,1,1,0,1,0,0,1,1,2,0,2,2,3,2,0,20,CL
c43e5e7e,4,1,1,3,0,1,11,10,0,0,0,2,6,4,0,20,CL
c459a650,20,11,11,4,5,11,14,3,6,4,2,8,28,13,0,20,CL
c47541e0,2,1,2,0,0,1,3,2,3,0,3,1,3,5,0,20,CL
c50281a0,7,6,4,3,0,3,7,4,4,0,4,5,12,5,0,20,CL
c50e5bba,15,10,10,4,1,5,21,16,6,0,6,12,27,17,0,20,CL
c56dc39e,19,6,13,5,1,12,25,13,6,2,4,9,28,13,0,20,CL
c56ee8f7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,20,CL
c63f6e46,1,1,0,0,1,1,4,3,2,0,2,0,1,1,0,20,CL
c691bfe2,13,6,6,3,4,5,10,5,3,0,3,4,17,2,0,20,CL
c6e5d20f,9,6,5,3,1,4,8,4,9,0,9,14,23,5,1,20,CL
c707411f,3,2,3,0,0,1,3,2,9,5,4,7,10,38,2,20,CL
c7526c18,8,5,4,3,1,1,2,1,9,6,3,3,11,8,0,20,CL
c78b352d,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,20,CL
c8e65157,11,6,10,1,0,7,11,4,12,6,6,13,24,33,0,20,CL
c904f3d5,9,7,8,1,0,7,8,1,9,8,1,3,12,15,0,20,CL
c9cb972b,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,20,CL
ca45605e,4,4,0,1,3,1,3,2,4,0,4,1,5,1,0,20,CL
ca5828af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,CL
ca8033cb,11,7,8,3,0,5,15,10,11,4,7,16,27,26,1,20,CL
cbbfa2e7,3,1,0,2,1,0,1,1,2,0,2,2,5,1,0,20,CL
cc700722,23,15,13,8,2,16,30,14,14,2,12,4,27,11,1,20,CL
cc86b9a3,15,11,2,9,4,9,20,11,8,2,6,11,26,3,0,20,CL
cc96d422,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,20,CL
cce181df,18,9,4,12,2,6,10,4,11,3,8,13,31,7,0,20,CL
cd1acf9d,16,11,7,8,1,9,14,5,2,1,1,7,23,6,0,20,CL
ce30bfc8,6,2,4,2,0,3,4,1,4,0,4,2,8,2,0,20,CL
ce4246f5,6,5,5,1,0,1,2,1,7,3,4,5,11,28,0,20,CL
ce9e8024,3,1,1,1,1,2,4,2,2,2,0,3,6,9,0,20,CL
cea4ee8f,6,4,3,2,1,3,9,6,5,2,3,5,11,1,0,20,CL
ceb30355,1,1,1,0,0,1,6,5,0,0,0,3,4,6,0,20,CL
cf007308,0,0,0,0,0,0,2,2,2,1,1,0,0,1,0,20,CL
cf182add,16,12,12,2,2,4,9,5,8,0,8,13,29,24,1,20,CL
cf2a6ace,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,20,CL
d04b94db,20,11,8,11,1,9,18,9,15,6,9,9,29,12,1,20,CL
d072a976,5,2,2,3,0,3,4,1,3,3,0,6,11,15,0,20,CL
d0b6129f,9,7,5,4,0,5,11,6,7,4,3,7,16,14,1,20,CL
d0d8dd44,11,5,7,4,0,4,6,2,6,3,3,15,26,25,0,20,CL
d125f22f,2,2,1,0,1,0,2,2,1,0,1,0,2,0,0,20,CL
d2110326,7,2,5,2,0,3,4,1,7,6,1,5,12,22,0,20,CL
d2416c2e,7,3,0,4,3,1,6,5,6,3,3,1,8,5,0,20,CL
d248cd8f,25,14,17,8,0,9,11,2,7,4,3,12,37,29,0,20,CL
d3de9af0,0,0,0,0,0,0,2,2,4,2,2,0,0,4,0,20,CL
d4232ba9,4,2,1,1,2,1,9,8,4,2,2,7,11,0,0,20,CL
d436eb94,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,20,CL
d4e93bab,2,0,2,0,0,1,12,11,4,1,3,6,8,2,0,20,CL
d504b3e1,5,4,1,3,1,2,3,1,0,0,0,0,5,4,0,20,CL
d5c04323,5,4,3,1,1,2,7,5,6,4,2,14,19,22,0,20,CL
d5f2f82b,22,9,11,11,0,10,14,4,20,12,8,17,39,28,0,20,CL
d6a889ea,6,4,4,2,0,4,4,0,0,0,0,3,9,5,0,20,CL
d6e53a3a,7,5,5,2,0,5,5,0,8,5,3,6,13,20,0,20,CL
d70ce98e,2,1,0,1,1,0,5,5,3,0,3,2,4,0,0,20,CL
d72f8d9e,3,3,2,1,0,2,3,1,8,2,6,5,8,9,0,20,CL
d7553721,9,3,3,5,1,8,17,9,5,1,4,5,14,5,0,20,CL
d75f3980,5,5,5,0,0,3,4,1,2,0,2,4,9,7,0,20,CL
d781d855,18,12,8,8,2,12,21,9,7,0,7,10,28,11,0,20,CL
d7c09951,8,3,3,4,1,4,16,12,6,3,3,5,13,7,0,20,CL
d83bbc54,11,7,6,5,0,10,18,8,8,1,7,14,25,20,2,20,CL
d8feae4a,11,6,10,1,0,7,13,6,11,5,6,4,15,17,0,20,CL
d9a5d930,1,1,0,0,1,1,4,3,3,1,2,1,2,0,0,20,CL
da7b447d,8,6,7,1,0,5,7,2,6,4,2,6,14,13,0,20,CL
da974c7b,14,10,11,2,1,8,16,8,16,10,6,12,26,31,0,20,CL
dad4b285,15,4,8,7,0,4,7,3,5,3,2,11,26,21,1,20,CL
dae8623e,2,1,1,1,0,0,1,1,4,1,3,0,2,4,0,20,CL
db3cb6ee,5,2,5,0,0,2,5,3,9,6,3,12,17,33,0,20,CL
db4ed67b,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,20,CL
db750822,1,0,0,1,0,0,1,1,3,0,3,1,2,1,0,20,CL
dba67bc4,11,6,5,5,1,9,19,10,10,5,5,10,21,5,0,20,CL
dbd3a428,11,6,4,5,2,2,9,7,6,0,6,4,15,7,0,20,CL
dbf053da,1,1,1,0,0,1,8,7,1,0,1,2,3,1,0,20,CL
dc008610,1,1,0,1,0,1,2,1,3,0,3,0,1,1,0,20,CL
dc29b608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,CL
dc3fa3b5,11,8,6,5,0,4,15,11,5,0,5,7,18,7,0,20,CL
dc62b55d,2,2,0,0,2,0,3,3,0,0,0,3,5,0,0,20,CL
dda3969e,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,20,CL
de39485a,1,1,0,1,0,0,4,4,3,0,3,0,1,0,0,20,CL
dea698d9,1,0,1,0,0,0,3,3,1,0,1,4,5,4,0,20,CL
df69b544,7,3,2,1,4,3,12,9,5,0,5,6,13,5,1,20,CL
dff153a4,8,5,3,3,2,5,14,9,2,0,2,5,13,5,0,20,CL
e0314d87,4,2,3,1,0,2,5,3,2,0,2,8,12,10,0,20,CL
e06683ca,9,5,6,3,0,2,3,1,2,1,1,9,18,32,1,20,CL
e07c2923,5,2,3,1,1,3,11,8,7,0,7,2,7,0,0,20,CL
e0900238,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,20,CL
e0921a4f,1,1,1,0,0,0,3,3,4,1,3,1,2,0,0,20,CL
e0bc6fdc,2,1,0,1,1,1,4,3,3,0,3,2,4,3,0,20,CL
e162b013,10,7,7,3,0,8,15,7,3,2,1,11,21,11,0,20,CL
e1cbb531,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,20,CL
e204ec12,6,3,3,3,0,3,4,1,3,0,3,3,9,0,0,20,CL
e26f559f,10,9,8,2,0,6,12,6,9,1,8,15,25,6,1,20,CL
e2716bd0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,20,CL
e280527c,6,3,1,5,0,3,26,23,6,1,5,9,15,5,0,20,CL
e288d4b3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,20,CL
e2dde94c,7,2,5,1,1,2,9,7,7,2,5,1,8,4,0,20,CL
e33c06cf,11,7,8,2,1,5,6,1,6,4,2,4,15,7,0,20,CL
e342ad68,2,1,0,0,2,0,2,2,2,0,2,0,2,0,0,20,CL
e34fc66d,3,2,2,1,0,1,3,2,6,4,2,7,10,36,0,20,CL
e3cceee6,2,2,2,0,0,1,1,0,2,2,0,1,3,4,0,20,CL
e3d0b0c4,8,6,6,2,0,5,5,0,6,5,1,11,19,40,0,20,CL
e40d028b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,CL
e42d61c7,20,5,11,6,3,14,17,3,6,1,5,7,27,10,0,20,CL
e46012d4,8,5,1,4,3,5,17,12,6,0,6,6,14,5,0,20,CL
e599253a,8,5,3,4,1,5,12,7,2,0,2,3,11,8,0,20,CL
e5bf73f3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,20,CL
e613313c,0,0,0,0,0,0,1,1,1,0,1,2,2,1,0,20,CL
e6bc67d7,4,4,2,2,0,1,2,1,1,0,1,0,4,0,0,20,CL
e6eadfb8,7,6,5,2,0,5,8,3,2,0,2,11,18,12,0,20,CL
e7986081,3,1,0,2,1,0,3,3,9,4,5,4,7,8,0,20,CL
e81f0356,10,7,7,3,0,5,9,4,4,2,2,4,14,22,1,20,CL
e8ed3abc,1,0,0,1,0,1,3,2,1,0,1,0,1,0,0,20,CL
e9971f2d,0,0,0,0,0,0,1,1,2,1,1,0,0,1,0,20,CL
e9c0c1b2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,20,CL
eb2fe5b6,2,1,1,1,0,0,3,3,1,0,1,0,2,2,0,20,CL
eb58eef0,7,4,5,2,0,0,2,2,6,0,6,5,12,1,0,20,CL
ebc56869,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,20,CL
ecada4fc,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,20,CL
ed1e53f3,4,2,2,1,1,4,4,0,2,0,2,2,6,3,0,20,CL
ed2b33cb,3,1,3,0,0,1,1,0,0,0,0,0,3,0,0,20,CL
ed87a229,6,2,5,1,0,4,14,10,3,0,3,2,8,7,1,20,CL
ed9f7cfe,23,15,16,3,4,12,22,10,7,0,7,16,39,25,0,20,CL
ee3519f5,22,14,15,7,0,11,23,12,6,3,3,7,29,11,1,20,CL
ee8508c0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,CL
ee926a02,8,2,4,4,0,2,9,7,4,0,4,2,10,12,0,20,CL
ee93c1a9,1,1,0,1,0,0,2,2,3,0,3,0,1,2,0,20,CL
ee950928,6,3,0,5,1,1,13,12,5,0,5,2,8,1,0,20,CL
eed332df,1,1,0,0,1,0,0,0,1,0,1,0,1,4,0,20,CL
ef619b0b,2,1,1,0,1,0,2,2,0,0,0,0,2,1,0,20,CL
ef9c1c95,18,12,8,8,2,3,18,15,7,3,4,11,29,6,0,20,CL
f0021247,3,0,2,1,0,0,6,6,8,0,8,7,10,3,0,20,CL
f00de885,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,20,CL
f0661424,27,12,9,13,5,12,20,8,7,3,4,18,45,17,1,20,CL
f0da930c,3,2,3,0,0,2,4,2,5,4,1,1,4,20,0,20,CL
f0f7f62f,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,20,CL
f0fc9d0e,1,1,0,0,1,0,0,0,6,3,3,3,4,7,0,20,CL
f25c8e3a,9,7,4,5,0,2,6,4,1,0,1,2,11,2,0,20,CL
f2d063ec,8,5,3,4,1,2,6,4,5,3,2,5,13,4,0,20,CL
f315ca93,17,10,13,4,0,10,15,5,6,3,3,12,29,25,1,20,CL
f3600c02,5,3,2,2,1,2,8,6,1,0,1,3,8,0,0,20,CL
f4290206,5,4,4,1,0,1,3,2,1,0,1,6,11,14,0,20,CL
f520049f,2,1,1,1,0,1,2,1,0,0,0,2,4,6,0,20,CL
f586779e,5,2,0,4,1,1,4,3,7,2,5,1,6,10,0,20,CL
f5ba8903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,CL
f5c8b425,11,6,4,6,1,4,16,12,2,0,2,3,14,1,0,20,CL
f5dfc256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,CL
f6ac68c1,6,3,6,0,0,2,5,3,2,1,1,3,9,36,1,20,CL
f7036e1c,6,2,0,5,1,2,10,8,4,0,4,2,8,1,0,20,CL
f76e6b4e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,CL
f7d50789,7,3,5,2,0,4,6,2,7,3,4,3,10,34,0,20,CL
f81ef10d,7,3,3,3,1,2,10,8,10,2,8,6,13,4,0,20,CL
f833a830,7,3,4,2,1,1,18,17,4,0,4,3,10,2,0,20,CL
f9acca3a,14,10,8,6,0,8,8,0,7,2,5,4,18,5,1,20,CL
f9e0c603,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,20,CL
fa18c72e,4,2,0,1,3,0,7,7,3,1,2,5,9,0,0,20,CL
fa274d97,0,0,0,0,0,0,3,3,1,0,1,1,1,2,0,20,CL
fc46aab1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,CL
fc4f85b1,16,4,13,3,0,9,14,5,10,5,5,15,31,15,0,20,CL
fc62f087,2,1,1,1,0,1,1,0,2,1,1,0,2,1,0,20,CL
fcb38f57,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,CL
fd51b456,0,0,0,0,0,0,4,4,2,0,2,1,1,0,0,20,CL
fdd60087,5,4,5,0,0,2,2,0,0,0,0,3,8,4,0,20,CL
fdf3cb77,11,4,5,5,1,5,9,4,6,3,3,6,17,12,0,20,CL
fe2db476,9,8,4,4,1,4,13,9,1,0,1,9,18,12,0,20,CL
fe641c1a,7,2,7,0,0,3,4,1,6,1,5,4,11,7,0,20,CL
fed17f5a,5,2,2,2,1,2,10,8,4,0,4,1,6,3,0,20,CL
fed7cb61,2,1,2,0,0,1,4,3,2,0,2,1,3,5,0,20,CL
ff0ab48c,6,6,5,1,0,6,12,6,7,0,7,5,11,19,0,20,CL
ff579c7e,11,5,2,9,0,5,13,8,7,1,6,11,22,6,1,20,CL
0000acda,18,12,9,5,4,10,24,14,11,1,10,4,22,9,0,20,ITA
008a6e6d,29,16,20,9,0,14,28,14,29,19,10,25,54,118,1,20,ITA
00b0bb87,14,4,9,4,1,6,9,3,10,6,4,16,30,44,0,20,ITA
016ff750,6,5,3,2,1,4,8,4,5,0,5,1,7,8,1,20,ITA
01b8a2b2,0,0,0,0,0,0,0,0,0,0,0,1,1,10,1,20,ITA
01efac19,24,14,12,10,2,7,29,22,24,2,22,9,33,24,2,20,ITA
023937a9,27,14,18,9,0,10,26,16,17,3,14,8,35,39,0,20,ITA
02b2937c,21,11,5,14,2,6,25,19,11,1,10,11,32,21,0,20,ITA
02caf6e0,20,11,10,7,3,10,31,21,11,1,10,8,28,34,0,20,ITA
0375723e,19,10,4,12,3,9,38,29,14,0,14,7,26,1,0,20,ITA
03f946ed,9,4,2,7,0,3,17,14,11,5,6,1,10,27,0,20,ITA
0489bb30,3,1,2,0,1,0,5,5,4,0,4,1,4,2,0,20,ITA
04989945,2,0,0,1,1,1,3,2,1,0,1,3,5,0,0,20,ITA
04df29a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
05e19d6a,54,29,28,18,8,16,52,36,34,5,29,34,88,32,2,20,ITA
060606ec,11,8,5,3,3,5,8,3,11,0,11,5,16,6,0,20,ITA
0728bebe,59,31,25,23,11,18,53,35,29,2,27,15,74,31,1,20,ITA
07767f42,25,13,9,12,4,11,35,24,12,6,6,19,44,23,1,20,ITA
07abb358,32,20,13,15,4,12,34,22,18,1,17,8,40,13,1,20,ITA
0821331c,47,28,27,19,1,25,36,11,29,15,14,52,99,92,2,20,ITA
085e71a7,0,0,0,0,0,0,1,1,0,0,0,3,3,8,1,20,ITA
089550f5,10,8,4,5,1,6,14,8,8,1,7,9,19,13,0,20,ITA
08990838,3,3,2,1,0,1,3,2,8,6,2,5,8,10,0,20,ITA
08aa9cd1,19,12,1,7,11,5,25,20,19,2,17,9,28,25,0,20,ITA
08f5afaa,1,0,1,0,0,1,2,1,0,0,0,3,4,25,7,20,ITA
091795f2,1,1,1,0,0,0,3,3,2,2,0,4,5,5,0,20,ITA
09538fdb,27,14,7,13,7,6,31,25,23,1,22,10,37,18,1,20,ITA
0a3065c8,13,10,6,5,2,8,12,4,5,1,4,10,23,23,0,20,ITA
0a447501,14,11,2,7,5,3,14,11,13,1,12,5,19,12,1,20,ITA
0a483542,35,18,22,7,6,18,32,14,19,6,13,18,53,41,0,20,ITA
0ab1f153,67,43,32,28,7,35,62,27,22,8,14,35,102,47,0,20,ITA
0b5a292a,31,17,12,12,7,11,29,18,24,5,19,21,52,43,0,20,ITA
0c35d28d,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,20,ITA
0ccac09c,83,44,51,28,4,50,106,56,40,13,27,58,141,107,0,20,ITA
0cd0e21b,4,2,1,1,2,2,4,2,2,1,1,0,4,9,0,20,ITA
0d077b88,19,9,8,10,1,9,22,13,12,2,10,22,41,23,0,20,ITA
0d422df7,1,0,1,0,0,1,2,1,0,0,0,4,5,11,1,20,ITA
0d82903c,44,26,23,14,7,12,33,21,26,6,20,47,91,46,3,20,ITA
0db169ae,39,25,16,20,3,16,55,39,36,14,22,41,80,42,0,20,ITA
0dfce079,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,ITA
0e21fc3c,18,7,9,3,6,6,24,18,12,3,9,8,26,9,0,20,ITA
0f47717b,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,20,ITA
103b7264,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,20,ITA
1079c685,5,2,1,2,2,3,9,6,2,0,2,2,7,7,0,20,ITA
10dc46f0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,20,ITA
10e7f486,22,14,12,8,2,16,23,7,13,3,10,9,31,34,0,20,ITA
1253a12e,1,0,0,0,1,1,1,0,3,1,2,3,4,15,0,20,ITA
1295552e,47,27,33,8,6,27,42,15,10,0,10,22,69,42,0,20,ITA
130a7a3f,24,15,10,11,3,9,42,33,17,2,15,24,48,5,0,20,ITA
13f89eaa,8,5,5,3,0,2,3,1,6,3,3,5,13,29,1,20,ITA
144607cc,52,30,27,18,7,19,62,43,33,7,26,25,77,47,3,20,ITA
149c5f5d,20,12,17,3,0,11,19,8,13,9,4,7,27,34,0,20,ITA
14b8fcdf,8,6,4,4,0,4,5,1,4,4,0,11,19,18,0,20,ITA
157d29b6,9,6,3,5,1,5,18,13,7,0,7,4,13,4,0,20,ITA
15d0c248,42,24,24,15,3,19,32,13,39,30,9,41,83,69,2,20,ITA
162efffd,61,31,31,26,4,27,65,38,38,3,35,29,90,8,1,20,ITA
16569fef,64,35,34,20,10,30,49,19,41,7,34,25,89,49,0,20,ITA
16657b95,25,15,6,14,5,8,27,19,13,4,9,22,47,23,0,20,ITA
16b9d5cf,35,24,21,14,0,10,21,11,19,11,8,30,65,64,1,20,ITA
16bb656a,15,12,11,4,0,5,11,6,6,5,1,12,27,26,0,20,ITA
173061c0,57,32,37,12,8,30,60,30,35,18,17,53,110,100,0,20,ITA
1770bd68,59,41,43,15,1,36,68,32,26,6,20,17,76,41,1,20,ITA
17f3620a,9,4,0,7,2,3,11,8,5,2,3,3,12,10,0,20,ITA
18736214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
1880614f,10,6,4,4,2,2,9,7,7,2,5,8,18,7,0,20,ITA
18f9dbd0,18,9,13,3,2,14,17,3,6,1,5,9,27,27,0,20,ITA
197640fd,31,20,9,16,6,13,25,12,34,5,29,17,48,23,0,20,ITA
19e4eab9,56,25,34,19,3,26,46,20,40,20,20,45,101,77,0,20,ITA
1ab6fad3,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,20,ITA
1b82f8df,29,19,13,12,4,10,34,24,20,5,15,8,37,15,1,20,ITA
1cac99dc,6,2,3,2,1,4,8,4,3,0,3,3,9,5,0,20,ITA
1cadaf34,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,20,ITA
1d00a56c,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,20,ITA
1d0bb7e4,3,2,2,1,0,0,2,2,4,0,4,6,9,6,1,20,ITA
1e12c53b,18,9,14,3,1,9,16,7,13,7,6,17,35,48,1,20,ITA
1ea5f91c,27,13,14,10,3,10,42,32,30,3,27,22,49,22,0,20,ITA
1eeeff8a,23,13,15,6,2,12,29,17,14,2,12,10,33,25,0,20,ITA
1f9328da,30,18,9,12,9,9,29,20,25,6,19,13,43,30,0,20,ITA
1fca9171,11,5,2,6,3,3,15,12,9,1,8,3,14,2,1,20,ITA
20730eae,7,4,2,5,0,3,9,6,4,0,4,0,7,5,0,20,ITA
20b3a502,21,14,15,5,1,7,18,11,12,2,10,12,33,7,0,20,ITA
20b9f052,1,0,1,0,0,1,5,4,0,0,0,1,2,10,3,20,ITA
2146785a,52,33,28,22,2,17,41,24,23,5,18,21,73,47,1,20,ITA
217875a4,25,11,17,8,0,14,22,8,21,14,7,14,39,41,0,20,ITA
22051fbe,32,21,22,8,2,15,28,13,19,10,9,25,57,42,0,20,ITA
228f73ae,3,2,1,2,0,2,4,2,2,0,2,0,3,1,0,20,ITA
230a2fac,59,35,27,19,13,32,61,29,27,11,16,28,87,54,0,20,ITA
2334478a,38,22,14,19,5,15,39,24,16,4,12,10,48,26,1,20,ITA
244f57b9,13,9,7,4,2,5,23,18,11,2,9,14,27,17,0,20,ITA
246d153b,45,24,23,18,4,17,37,20,24,6,18,41,86,61,0,20,ITA
263b855a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
26db8853,28,9,19,6,3,13,42,29,14,6,8,33,61,19,0,20,ITA
282b3a4d,3,2,0,2,1,1,3,2,1,0,1,1,4,5,0,20,ITA
28a15394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,ITA
2990c466,13,5,10,3,0,3,5,2,20,16,4,12,25,61,1,20,ITA
2a1beb34,77,43,36,29,12,34,75,41,32,8,24,46,123,45,0,20,ITA
2b15a82a,4,4,1,3,0,3,5,2,0,0,0,2,6,0,0,20,ITA
2c0f8e9e,9,7,1,4,4,5,13,8,7,0,7,3,12,1,0,20,ITA
2c3a6c21,32,18,11,16,5,10,46,36,34,9,25,16,48,15,1,20,ITA
2c851997,32,21,7,16,9,8,30,22,28,2,26,11,43,10,0,20,ITA
2cfae697,26,16,13,11,2,10,26,16,19,7,12,26,52,22,0,20,ITA
2d970560,53,27,19,26,8,23,51,28,38,10,28,39,92,40,0,20,ITA
2e3596d1,2,2,1,1,0,2,3,1,1,0,1,0,2,2,0,20,ITA
2ead2809,15,8,6,8,1,5,16,11,2,0,2,1,16,14,0,20,ITA
2f3452eb,18,9,13,4,1,12,26,14,16,3,13,24,42,26,0,20,ITA
2f557579,21,15,6,8,7,6,35,29,13,0,13,30,51,4,1,20,ITA
2f7407fa,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,20,ITA
30223b33,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,20,ITA
30f5ffa9,39,20,24,14,1,14,33,19,19,11,8,28,67,85,1,20,ITA
31b252fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
32a33c68,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,20,ITA
331c0a43,42,27,18,20,4,13,43,30,42,27,15,54,96,62,1,20,ITA
33914f14,8,6,1,6,1,3,6,3,11,6,5,8,16,43,0,20,ITA
339c6ed4,4,2,3,1,0,0,0,0,4,2,2,1,5,9,0,20,ITA
339fe0e8,0,0,0,0,0,0,1,1,0,0,0,0,0,7,2,20,ITA
33b8d077,67,35,26,31,10,19,71,52,26,9,17,46,113,46,2,20,ITA
33ecf462,25,15,4,11,10,9,23,14,5,0,5,13,38,9,0,20,ITA
343c0d52,24,13,9,10,5,5,32,27,24,7,17,11,35,16,1,20,ITA
343f753a,1,0,1,0,0,1,2,1,0,0,0,0,1,6,2,20,ITA
3535098b,26,22,11,11,4,14,18,4,10,3,7,11,37,29,0,20,ITA
356c9002,11,6,9,1,1,7,29,22,26,10,16,14,25,33,1,20,ITA
35dd6d80,53,33,34,12,7,24,56,32,25,13,12,53,106,81,1,20,ITA
360b2bb1,3,1,0,3,0,1,8,7,3,3,0,9,12,2,1,20,ITA
3626daea,24,12,11,8,5,12,21,9,13,5,8,20,44,41,0,20,ITA
38ac43d3,14,7,3,8,3,4,19,15,12,1,11,3,17,13,0,20,ITA
39ee6cb6,24,18,14,9,1,15,30,15,28,7,21,32,56,62,1,20,ITA
3b333ac3,36,23,20,9,7,18,38,20,22,7,15,10,46,32,1,20,ITA
