id,live_pass,dead_pass,fk_pass,tb_pass,sw_pass,cross_pass,throw_in,ck,ck_in,ck_out,ck_straight,offside_pass,blocked_pass,season,comp
2ef08833,28,1,1,0,0,0,0,0,0,0,0,0,1,23,CL
2ef7c612,72,2,0,0,0,3,2,0,0,0,0,1,6,23,CL
2f33776f,0,0,0,0,0,0,0,0,0,0,0,0,0,23,CL
2f90f6b8,148,4,2,1,2,7,1,0,0,0,0,1,4,23,CL
3061e1ec,32,11,2,0,0,0,0,0,0,0,0,0,0,23,CL
307877be,74,4,0,0,0,2,1,0,0,0,0,0,3,23,CL
30d75bfb,339,59,6,0,0,8,52,1,0,0,0,1,9,23,CL
30f5ffa9,320,23,10,0,0,0,13,0,0,0,0,1,4,23,CL
316de854,105,15,0,1,0,9,2,2,0,0,0,0,4,23,CL
31c69ef1,938,19,16,0,3,2,1,0,0,0,0,2,2,23,CL
3235182a,131,1,0,0,0,4,0,1,1,0,0,0,4,23,CL
3260690c,88,0,0,0,0,1,0,0,0,0,0,0,6,23,CL
32e8417f,76,0,0,0,2,0,0,0,0,0,0,0,2,23,CL
32feb0cf,6,0,0,0,0,0,0,0,0,0,0,0,0,23,CL
33144cc5,18,0,0,0,0,1,0,0,0,0,0,0,2,23,CL
335fa267,174,15,1,0,1,3,13,0,0,0,0,0,1,23,CL
33651873,355,22,19,0,4,0,1,0,0,0,0,1,2,23,CL
3376a776,34,3,1,0,0,1,2,0,0,0,0,0,0,23,CL
33887998,21,4,1,0,0,0,0,0,0,0,0,0,0,23,CL
3392603d,234,47,14,0,1,0,0,0,0,0,0,2,1,23,CL
33a6a650,286,9,9,0,1,0,0,0,0,0,0,0,3,23,CL
33b8d077,390,26,19,1,7,11,1,6,1,5,0,1,7,23,CL
3423f250,155,24,7,1,0,30,2,15,11,4,0,1,3,23,CL
343c0d52,66,1,0,0,0,4,0,0,0,0,0,0,3,23,CL
34693494,92,3,1,0,3,5,0,2,1,1,0,1,5,23,CL
34e12499,378,11,11,0,15,0,0,0,0,0,0,0,0,23,CL
34e4343c,44,0,0,0,0,3,0,0,0,0,0,0,1,23,CL
353eb529,8,0,0,0,0,2,0,0,0,0,0,0,0,23,CL
35d64857,318,15,13,0,1,1,2,0,0,0,0,0,4,23,CL
366be751,68,2,2,0,0,1,0,0,0,0,0,0,0,23,CL
36a3ff67,92,7,2,0,0,4,0,0,0,0,0,0,4,23,CL
374d5158,124,17,5,0,0,7,12,0,0,0,0,1,2,23,CL
37557ec4,36,0,0,0,0,0,0,0,0,0,0,0,0,23,CL
37d39918,189,9,9,0,1,0,0,0,0,0,0,0,2,23,CL
37dc1a48,122,11,2,1,0,10,3,5,1,4,0,0,8,23,CL
384d58d9,43,1,1,0,1,0,0,0,0,0,0,0,0,23,CL
38c7feef,10,1,0,0,0,0,1,0,0,0,0,0,1,23,CL
38f8ce7f,31,6,0,0,0,1,6,0,0,0,0,1,0,23,CL
392a7aea,434,17,15,2,15,2,2,0,0,0,0,1,9,23,CL
3935e52e,108,10,6,0,0,0,4,0,0,0,0,0,1,23,CL
395451fc,71,0,0,0,0,6,0,0,0,0,0,0,5,23,CL
3aca6420,126,21,1,0,1,12,20,0,0,0,0,0,4,23,CL
3b0108d6,24,7,2,0,0,0,0,0,0,0,0,0,0,23,CL
3b029691,432,3,2,0,1,2,0,0,0,0,0,1,8,23,CL
3b12b11f,8,0,0,0,0,3,0,0,0,0,0,0,1,23,CL
3b387cc7,35,1,1,0,0,0,0,0,0,0,0,0,0,23,CL
3b61c9ec,92,21,2,0,2,15,16,3,3,0,0,5,5,23,CL
3b8674e6,358,7,5,3,0,3,0,0,0,0,0,0,3,23,CL
3bb7b8b4,285,61,15,0,4,0,0,0,0,0,0,1,0,23,CL
3bb7f478,226,10,1,0,3,7,2,0,0,0,0,3,9,23,CL
3c6089ab,158,6,2,0,1,3,1,0,0,0,0,0,2,23,CL
3cd7820a,152,1,1,0,0,1,0,0,0,0,0,1,2,23,CL
3ce20eda,197,16,11,0,2,2,0,0,0,0,0,1,1,23,CL
3cefcaef,284,20,1,0,1,2,19,0,0,0,0,0,3,23,CL
3d50bcdb,17,1,0,0,1,2,0,0,0,0,0,0,1,23,CL
3e9bd29d,184,19,2,0,0,5,17,0,0,0,0,1,3,23,CL
3eb22ec9,603,22,8,0,4,19,12,2,0,0,0,1,16,23,CL
3effaa34,151,18,1,3,0,3,3,0,0,0,0,1,5,23,CL
3f034750,20,10,1,0,0,0,0,0,0,0,0,0,0,23,CL
3f10bd22,91,20,1,0,0,10,19,0,0,0,0,1,5,23,CL
407feb71,174,8,4,2,1,7,0,0,0,0,0,1,4,23,CL
40d08dcd,109,30,2,0,2,15,20,8,0,1,0,1,5,23,CL
40f65c01,46,3,0,0,0,2,3,0,0,0,0,0,5,23,CL
41034650,406,13,11,0,1,1,1,0,0,0,0,1,0,23,CL
415568b5,268,9,6,1,0,2,1,2,2,0,0,0,5,23,CL
41c12f75,328,67,11,0,3,7,56,0,0,0,0,0,10,23,CL
41eebdf5,165,5,3,0,0,2,2,0,0,0,0,0,0,23,CL
41f0b196,196,63,9,0,1,0,0,0,0,0,0,1,0,23,CL
41f32541,70,2,2,0,2,0,0,0,0,0,0,0,1,23,CL
420c18a1,126,26,8,0,0,0,0,0,0,0,0,0,2,23,CL
4288f249,40,2,1,0,1,0,0,0,0,0,0,0,2,23,CL
42fd9c7f,267,12,1,1,1,22,1,2,0,0,0,1,7,23,CL
433dc9a2,185,15,2,0,0,2,13,0,0,0,0,0,2,23,CL
43a166b4,45,2,1,1,0,2,0,0,0,0,0,0,2,23,CL
441197b8,400,12,9,0,1,1,3,0,0,0,0,0,5,23,CL
44781702,216,12,5,0,1,2,7,0,0,0,0,0,2,23,CL
44eb9093,93,3,0,0,0,2,3,0,0,0,0,1,0,23,CL
4535e4bb,46,19,3,0,0,0,0,0,0,0,0,0,0,23,CL
4567a0b4,44,1,0,0,0,0,0,0,0,0,0,0,0,23,CL
45736cec,7,0,0,0,0,0,0,0,0,0,0,0,0,23,CL
45a03961,530,45,15,2,4,6,30,0,0,0,0,1,2,23,CL
45af8a54,189,14,3,2,3,11,4,7,4,0,0,1,2,23,CL
45b9b619,90,3,1,1,0,0,1,0,0,0,0,0,4,23,CL
45db685d,345,14,14,2,0,1,0,0,0,0,0,2,2,23,CL
4601e194,166,17,3,1,0,9,14,0,0,0,0,0,0,23,CL
46152b69,270,14,11,0,8,3,1,0,0,0,0,1,1,23,CL
4737cebe,18,1,0,0,0,1,0,1,1,0,0,0,1,23,CL
47420f02,4,0,0,0,0,0,0,0,0,0,0,0,0,23,CL
47b7e3af,131,8,1,0,1,13,2,5,1,1,0,0,4,23,CL
481c9ece,281,65,2,0,0,21,63,0,0,0,0,2,17,23,CL
48b3dd60,12,1,1,0,0,0,0,0,0,0,0,0,0,23,CL
49296448,639,66,31,5,4,40,7,28,15,12,0,5,3,23,CL
4958bfb2,540,84,9,1,0,20,74,1,0,0,0,0,11,23,CL
49fe9070,221,8,1,4,1,3,3,1,0,0,0,1,9,23,CL
4a1a9578,97,2,0,0,1,2,2,0,0,0,0,0,2,23,CL
4a56052c,383,26,15,0,2,15,3,8,2,5,0,2,2,23,CL
4a5839fa,208,5,5,0,1,1,0,0,0,0,0,0,1,23,CL
4ab12002,18,0,0,0,0,0,0,0,0,0,0,0,0,23,CL
4b3e1a38,472,19,19,1,7,2,0,0,0,0,0,1,2,23,CL
4b803b3c,46,26,0,0,0,9,26,0,0,0,0,0,2,23,CL
4c184730,18,7,0,0,0,1,0,0,0,0,0,0,0,23,CL
4c2a5d34,171,3,1,3,0,1,0,0,0,0,0,3,6,23,CL
4c370d81,195,8,0,0,0,1,2,0,0,0,0,0,6,23,CL
4c62d0c8,45,10,1,0,0,0,0,0,0,0,0,0,0,23,CL
4c6facae,426,14,14,2,2,1,0,0,0,0,0,0,9,23,CL
4d1666ff,207,14,2,0,2,2,12,0,0,0,0,0,0,23,CL
4d1c4a5d,15,0,0,0,0,1,0,0,0,0,0,0,0,23,CL
4d77b365,96,2,0,1,0,11,1,0,0,0,0,0,6,23,CL
4da9191b,37,3,3,0,0,0,0,0,0,0,0,0,0,23,CL
4dbd0916,57,6,2,0,3,6,0,4,2,1,0,1,1,23,CL
4e219ad2,91,7,1,1,2,4,3,1,0,0,0,2,2,23,CL
4f1e6a0b,201,17,2,2,2,21,2,13,6,0,0,0,11,23,CL
4f255115,369,6,6,2,2,0,0,0,0,0,0,0,3,23,CL
4f28a6ff,335,12,6,0,1,5,6,0,0,0,0,0,2,23,CL
4f565d77,46,0,0,0,0,0,0,0,0,0,0,0,0,23,CL
4fb9c88f,44,0,0,0,0,1,0,0,0,0,0,1,1,23,CL
501055d8,100,1,0,0,0,6,1,0,0,0,0,0,5,23,CL
505486d6,209,41,9,0,1,18,27,5,2,2,0,1,6,23,CL
50871bcc,81,17,4,0,1,7,9,4,3,1,0,0,3,23,CL
51a3c4c8,54,0,0,0,0,0,0,0,0,0,0,0,0,23,CL
51a56075,128,11,4,0,1,0,3,0,0,0,0,0,0,23,CL
5219ab4a,175,42,1,2,2,12,41,0,0,0,0,3,11,23,CL
52ec54d0,274,26,11,1,1,1,2,0,0,0,0,3,0,23,CL
53070b63,16,1,0,0,0,1,0,1,0,0,0,0,0,23,CL
536cebe5,95,1,0,1,0,9,1,0,0,0,0,0,3,23,CL
53cad200,257,31,13,0,0,4,18,0,0,0,0,0,2,23,CL
5458f670,4,0,0,0,0,0,0,0,0,0,0,0,1,23,CL
54b4dc4e,198,30,3,0,1,28,4,21,7,13,0,0,6,23,CL
55126f3b,248,11,8,0,3,3,2,1,0,0,0,1,1,23,CL
5515376c,289,8,6,1,2,0,2,0,0,0,0,0,0,23,CL
5521f419,86,2,0,1,0,1,1,0,0,0,0,0,0,23,CL
555d5edd,62,0,0,0,1,1,0,0,0,0,0,2,3,23,CL
555f3a0b,116,4,2,0,1,4,2,0,0,0,0,0,0,23,CL
55a1cac2,77,2,2,1,0,2,0,0,0,0,0,1,3,23,CL
55abe554,111,14,2,0,0,3,12,0,0,0,0,0,4,23,CL
56413b1f,151,3,1,1,3,0,2,0,0,0,0,0,1,23,CL
56f6f826,141,10,10,0,1,0,0,0,0,0,0,1,3,23,CL
57760e66,105,8,0,2,0,6,1,3,3,0,0,0,4,23,CL
577efaec,268,24,13,2,0,22,0,11,6,2,0,0,5,23,CL
57d88cf9,329,5,3,3,7,5,1,0,0,0,0,1,4,23,CL
5853ac44,95,0,0,1,1,0,0,0,0,0,0,0,0,23,CL
58ae47b2,55,2,2,0,1,5,0,0,0,0,0,1,2,23,CL
58c6b67c,9,1,1,0,0,0,0,0,0,0,0,0,0,23,CL
58f077c0,150,103,27,0,0,0,0,0,0,0,0,0,0,23,CL
5976f83e,77,12,0,0,1,3,12,0,0,0,0,1,5,23,CL
5ab0ea87,155,11,11,0,2,0,0,0,0,0,0,0,4,23,CL
5ad50391,466,9,7,0,10,0,2,0,0,0,0,1,5,23,CL
5b3d1a7a,166,11,0,0,1,13,10,1,0,0,0,2,13,23,CL
